Text,Tag
MR,O
.,O
Raymond,B-NAME
Patterson,I-NAME
PHONE,O
:,O
(,B-PHONE
637,I-PHONE
),I-PHONE
1169,I-PHONE
1536,I-PHONE
E,O
-,O
MAIL,O
:,O
xbyrd@hotmail.com,B-EMAIL
CURRENT,O
SALARY,O
:,O
HK$45,000,O
/,O
month,O
EXPECTED,O
SALARY,O
:,O
HK$50,000,O
/,O
month,O
AVAILABILITY,O
:,O
Immediate,O
PERSONAL,O
STATEMENT,O
A,O
qualified,O
accountant,O
(,O
CPA,O
),O
and,O
a,O
MBA,O
graduate,O
seeking,O
an,O
Accounting,O
/,O
Finance,O
position,O
with,O
proven,O
years,O
of,O
real,O
estate,O
experience,O
in,O
a,O
private,O
equity,O
firm,O
as,O
an,O
Analyst,O
,,O
as,O
well,O
as,O
being,O
an,O
Accountant,O
and,O
Audit,O
senior,O
in,O
various,O
firms,O
.,O
Raymond,O
Patterson,O
is,O
experienced,O
in,O
trust,O
accounting,O
,,O
entity,O
accounting,O
,,O
IFRS,O
/,O
GAAP,O
compliance,O
and,O
financial,O
analysis,O
for,O
various,O
projects,O
,,O
reconciliations,O
,,O
cash,O
flow,O
management,O
,,O
as,O
well,O
as,O
forecasts,O
and,O
budgeting,O
.,O
Raymond,O
was,O
involved,O
in,O
managing,O
the,O
performances,O
of,O
properties,O
,,O
ranging,O
from,O
hotels,O
,,O
offices,O
,,O
residential,O
located,O
across,O
Asia,O
,,O
UK,O
,,O
and,O
USA,O
.,O
Also,O
experienced,O
in,O
market,O
research,O
,,O
investment,O
opportunities,O
appraisal,O
and,O
due,O
diligence,O
in,O
new,O
acquisitions,O
.,O
While,O
his,O
tenure,O
at,O
JLL,O
,,O
not,O
only,O
he,O
had,O
gained,O
extensive,O
experience,O
in,O
delivering,O
premium,O
Asset,O
Management,O
Services,O
to,O
overseas,O
institutional,O
private,O
equity,O
firms,O
such,O
as,O
Blackstone,O
,,O
MapleTree,O
;,O
Carlyle,O
Group,O
,,O
as,O
well,O
as,O
ultra,O
-,O
high,O
net,O
worth,O
investors,O
in,O
Asia,O
,,O
but,O
he,O
also,O
had,O
been,O
consistently,O
adding,O
value,O
&,O
returns,O
to,O
his,O
client,O
’s,O
assets,O
.,O
He,O
was,O
also,O
involved,O
in,O
assisting,O
an,O
institutional,O
fund,O
house,O
for,O
listing,O
its,O
Real,O
Estate,O
Investment,O
Trust,O
on,O
the,O
Main,O
Board,O
of,O
the,O
Singapore,O
Stock,O
Exchange,O
.,O
Prior,O
to,O
joining,O
JLL,O
,,O
Raymond,O
was,O
an,O
Analyst,O
at,O
Walt,O
Disney,O
,,O
focusing,O
on,O
budget,O
planning,O
and,O
financial,O
forecasting,O
using,O
financial,O
data,O
analysis,O
results,O
gathered,O
from,O
SAP,O
and,O
Hyperion,O
.,O
Raymond,O
also,O
worked,O
in,O
a,O
CPA,O
firm,O
as,O
an,O
Audit,O
senior,O
,,O
as,O
well,O
as,O
holding,O
several,O
accounting,O
roles,O
in,O
various,O
manufacturing,O
companies,O
.,O
Specialties,O
:,O
Acquisition,O
/,O
Disposal,O
Opportunity,O
Assessment,O
(,O
incl,O
.,O
Due,O
Diligence,O
&,O
Financial,O
modeling,O
on,O
both,O
project,O
and,O
entity,O
levels,O
),O
;,O
Budgeting,O
and,O
forecasting,O
;,O
Account,O
consolidation,O
,,O
Tax,O
reporting,O
Strong,O
project,O
management,O
skills,O
Property,O
management,O
experience,O
(,O
incl,O
.,O
office,O
,,O
hotels,O
,,O
and,O
residential,O
buildings,O
),O
Generate,O
various,O
asset,O
enhancement,O
initiatives,O
(,O
e.g.,O
CAPEX,O
,,O
renovation,O
),O
EDUCATION,O
&,O
PROFESSIONAL,O
QUALIFICATION,O
2013,O
Aug,O
31,O
Qualified,O
member,O
of,O
Hong,O
Kong,O
Institute,O
of,O
Certified,O
Public,O
Accountants,O
(,O
HKICPA,O
),O
2006,O
Jul,O
15,O
University,B-EDUCATION
of,I-EDUCATION
Technology,I-EDUCATION
,,O
Sydney,O
(,O
Australia,O
),O
(,O
UTS,O
),O
Master,O
of,O
Business,O
Administration,O
(,O
MBA,O
),O
-,O
Professional,O
Accounting,O
2002,O
Oct,O
25,O
University,B-EDUCATION
of,I-EDUCATION
New,I-EDUCATION
South,I-EDUCATION
Wales,I-EDUCATION
,,O
Sydney,O
(,O
Australia,O
),O
Bachelor,O
of,O
Arts,O
–,O
Human,O
Resource,O
Management,O
and,O
Social,O
Science,O
and,O
Policy,O
Research,O
1998,O
Dec,O
The,B-EDUCATION
Scots,I-EDUCATION
College,I-EDUCATION
,,O
Bellevue,O
Hill,O
,,O
Sydney,O
(,O
Australia,O
),O
Higher,O
School,O
Certificate,O
(,O
Year,O
12,O
),O
1996,O
Dec,O
The,B-EDUCATION
Scots,I-EDUCATION
College,I-EDUCATION
,,O
Bellevue,O
Hill,O
,,O
Sydney,O
(,O
Australia,O
),O
School,O
Certificate,O
(,O
Year,O
10,O
),O
WORK,O
EXPERIENCE,O
Jul,O
31,O
2017–Present,O
Rich,O
Elite,O
Group,O
Limited,O
Accounting,O
Manager,O
Rich,O
Elite,O
Group,O
Limited,O
is,O
a,O
Hong,O
Kong,O
based,O
boutique,O
investment,O
firm,O
with,O
real,O
estate,O
investment,O
projects,O
in,O
Hong,O
Kong,O
,,O
China,O
,,O
Taiwan,O
,,O
Portugal,O
,,O
USA,O
and,O
Canada,O
Responsible,O
for,O
all,O
accounting,O
functions,O
,,O
financial,O
planning,O
and,O
analysis,O
,,O
budgeting,O
/,O
forecast,O
,,O
daily,O
treasury,O
function,O
,,O
cash,O
flow,O
and,O
tax,O
related,O
issues,O
;,O
Manage,O
the,O
overall,O
processes,O
required,O
in,O
the,O
department,O
,,O
supervises,O
and,O
guides,O
the,O
team,O
in,O
all,O
aspects,O
of,O
the,O
job,O
;,O
Responsible,O
of,O
managing,O
all,O
aspects,O
of,O
project,O
finance,O
;,O
Responsible,O
for,O
month,O
consolidations,O
,,O
costing,O
,,O
budgeting,O
and,O
management,O
reporting,O
;,O
To,O
liaise,O
with,O
auditor,O
for,O
annual,O
audit,O
Mar,O
15,O
2017–Jul,O
15,O
2017,O
Evershine,O
Group,O
Holdings,O
Limited,O
(,O
8022.hk,O
),O
Assistant,O
Manager,O
of,O
Investment,O
Finance,O
Evershine,O
Group,O
Holdings,O
Limited,O
is,O
listed,O
on,O
the,O
GEM,O
board,O
of,O
The,O
Stock,O
