Text,Tag
Name,O
:,O
Alberta,B-NAME
Johnson,I-NAME
Address,O
:,O
2802,B-ADDRESS
Bryant,I-ADDRESS
Plaza,I-ADDRESS
Apt,I-ADDRESS
.,I-ADDRESS
497,I-ADDRESS
,,I-ADDRESS
West,I-ADDRESS
Travis,I-ADDRESS
,,I-ADDRESS
UT,I-ADDRESS
03445,I-ADDRESS
Contact,O
Number,O
:,O
94180337,B-PHONE
(,O
Mobile,O
),O
Identification,O
Number,O
:,O
AK9936149A,O
Date,O
of,O
Birth,O
:,O
13,B-DOB
-,I-DOB
11,I-DOB
-,I-DOB
1980,I-DOB
Gender,O
:,O
Female,B-GENDER
Race,O
:,O
Chinese,B-ETHNICITY
Nationality,O
:,O
American,B-NATIONALITY
Email,O
Address,O
:,O
alberta80@gmail.com,B-EMAIL
CAREER,O
OBJECTIVE,O
To,O
establish,O
a,O
career,O
in,O
Finance,O
and,O
Accounting,O
sector,O
.,O
Expand,O
my,O
knowledge,O
in,O
Accounting,O
and,O
Finance,O
PERSONAL,O
PROFILE,O
Keen,O
and,O
willing,O
to,O
learn,O
.,O
Motivated,O
and,O
committed,O
in,O
Personal,O
development,O
Diligent,O
and,O
Meticulous,O
Good,O
leadership,O
and,O
also,O
a,O
team,O
player,O
with,O
positive,O
attitudes,O
.,O
Excellent,O
team,O
worker,O
with,O
people,O
and,O
business,O
management,O
,,O
analytical,O
and,O
organizational,O
skills,O
Good,O
interpersonal,O
and,O
communication,O
skills,O
EDUCATIONAL,O
QUALIFICATIONS,O
MURDOCH,B-EDUCATION
UNIVERSITY,I-EDUCATION
Bachelor,O
of,O
Commerce,O
in,O
Accounting,O
Graduated,O
2016,O
ngee,B-EDUCATION
ann,I-EDUCATION
polytechnic,I-EDUCATION
Diploma,O
in,O
Accountancy,O
Graduated,O
2001,O
GHIM,B-EDUCATION
MOH,I-EDUCATION
Secondary,I-EDUCATION
School,I-EDUCATION
GCE,O
“,O
O,O
”,O
Level,O
Graduated,O
1996,O
EMPLOYMENT,O
HISTORY,O
JAS,O
WORLDWIDE,O
ASIA,O
PTE,O
LTD,O
Accountant-,O
APAC,O
Regional,O
HQ,O
Direct,O
Report,O
to,O
Finance,O
Director,O
-,O
APAC,O
Regional,O
HQ,O
.,O
Oversee,O
/,O
ensure,O
the,O
timely,O
and,O
accurate,O
submission,O
of,O
financial,O
/,O
management,O
reporting,O
from,O
APAC,O
regional,O
offices,O
.,O
Overseeing,O
day,O
to,O
day,O
accounting,O
function,O
which,O
includes,O
month,O
end,O
closing,O
,,O
analysis,O
,,O
budgeting,O
and,O
reporting,O
duties,O
.,O
Supervisory,O
responsibilities,O
of,O
junior,O
staff,O
.,O
Review,O
the,O
closing,O
of,O
monthly,O
accounts,O
prepared,O
by,O
junior,O
staff,O
.,O
Ensure,O
timely,O
and,O
accuracy,O
of,O
General,O
Ledger,O
and,O
financial,O
reports,O
of,O
the,O
accounts,O
,,O
audit,O
and,O
tax,O
functions,O
,,O
and,O
reviewing,O
P,O
/,O
L,O
accounts,O
and,O
balance,O
sheet,O
schedules,O
done,O
by,O
junior,O
staff,O
.,O
Review,O
/,O
Oversee,O
of,O
Quarterly,O
GST,O
schedules,O
and,O
submission,O
to,O
IRAS,O
done,O
by,O
junior,O
staff,O
.,O
Responsible,O
for,O
monthly,O
and,O
annual,O
financial,O
and,O
management,O
reporting,O
.,O
Assist,O
in,O
financial,O
planning,O
,,O
budgeting,O
and,O
forecasting,O
.,O
Assist,O
in,O
the,O
preparation,O
of,O
the,O
annual,O
financial,O
statements,O
,,O
including,O
profit,O
and,O
loss,O
accounts,O
and,O
balance,O
sheet,O
for,O
the,O
company,O
.,O
Review,O
and,O
analysis,O
variance,O
report,O
-,O
Budget,O
vs,O
Actual,O
Manage,O
cash,O
flow,O
forecast,O
and,O
management,O
,,O
forex,O
risk,O
management,O
&,O
fixed,O
assets,O
management,O
Monthly,O
Forecast,O
1,O
and,O
Forecast,O
2,O
submission,O
to,O
HQ,O
in,O
US,O
Monthly,O
Flash,O
and,O
final,O
submission,O
to,O
Cognos,O
reporting,O
.,O
Monthly,O
approving,O
AP,O
invoices,O
and,O
uploading,O
AR,O
invoices,O
into,O
Netting,O
Centre,O
.,O
Weekly,O
checking,O
and,O
approval,O
staff,O
expenses,O
reports,O
done,O
by,O
junior,O
staff,O
in,O
Concur,O
