Text,Tag
Leong,B-NAME
B.,I-NAME
Rivera,I-NAME
Robert,I-NAME
Prairie,B-ADDRESS
Lake,I-ADDRESS
Kathychester,I-ADDRESS
,,I-ADDRESS
AR,I-ADDRESS
50385,I-ADDRESS
Phone,O
:,O
+65,B-PHONE
3008,I-PHONE
7974,I-PHONE
Email,O
:,O
ramirezthomas@yahoo.com,B-EMAIL
Career,O
objectives,O
To,O
obtain,O
a,O
position,O
that,O
will,O
utilize,O
my,O
skills,O
and,O
experiences,O
and,O
which,O
will,O
also,O
provide,O
me,O
with,O
the,O
opportunity,O
for,O
growth,O
and,O
advancement,O
.,O
Skills,O
MS,O
Office,O
MS,O
Excel,O
Audit,O
Software,O
(,O
AS2,O
),O
Interactive,O
Data,O
Efront,O
(,O
basic,O
),O
(,O
IDC,O
),O
Multifonds,O
Global,O
Security,O
Master,O
Bloomberg,O
Reuters,O
Investran,O
(,O
basic,O
),O
Employment,O
Experience,O
Citibank,O
/,O
SS&C,O
Private,O
Equity,O
Fund,O
Accountant,O
2,O
April,O
2015,O
–,O
Current,O
Currently,O
in,O
a,O
team,O
servicing,O
a,O
client,O
which,O
focuses,O
on,O
private,O
equity,O
investments,O
in,O
China,O
and,O
South,O
Asia,O
with,O
a,O
total,O
AUM,O
of,O
close,O
to,O
US$,O
11,O
billion,O
.,O
Responsible,O
for,O
providing,O
fund,O
accounting,O
services,O
for,O
clients,O
i.e.,O
monthly,O
accounts,O
including,O
statement,O
of,O
investments,O
,,O
quarterly,O
financial,O
reports,O
(,O
unaudited,O
financial,O
statements,O
,,O
PCAPs,O
),O
Managing,O
capital,O
events,O
which,O
includes,O
preparation,O
of,O
call,O
and,O
distribution,O
allocation,O
worksheets,O
and,O
investor,O
notices,O
and,O
processing,O
of,O
payments,O
for,O
distribution,O
.,O
Worked,O
on,O
quarterly,O
calculation,O
of,O
management,O
fees,O
and,O
waterfall,O
model,O
for,O
calculation,O
of,O
carried,O
interest,O
.,O
Participated,O
in,O
year-,O
end,O
audit,O
process,O
by,O
assisting,O
in,O
the,O
provision,O
of,O
PBC,O
list,O
and,O
audit,O
confirmation,O
.,O
Communicating,O
effectively,O
with,O
clients,O
and,O
service,O
providers,O
to,O
handle,O
various,O
client,O
and,O
limited,O
partner,O
requests,O
and,O
resolving,O
these,O
requests,O
/,O
queries,O
in,O
a,O
timely,O
manner,O
.,O
Review,O
all,O
investment,O
documents,O
and,O
document,O
investment,O
structure,O
.,O
Worked,O
with,O
newer,O
team,O
members,O
to,O
ensure,O
best,O
practices,O
within,O
the,O
team,O
.,O
Securities,O
Processing,O
Analyst,O
2,O
(,O
Team,O
Lead,O
),O
May,O
2012,O
–,O
April,O
2015,O
Worked,O
with,O
US,O
/,O
Australian,O
/,O
India,O
based,O
teams,O
to,O
contribute,O
to,O
successful,O
service,O
delivery,O
of,O
security,O
pricing,O
,,O
coding,O
and,O
corporate,O
actions,O
to,O
internal,O
stakeholders,O
(,O
in,O
US,O
&,O
Asia,O
),O
for,O
the,O
generation,O
of,O
daily,O
Net,O
Asset,O
Valuation,O
reporting,O
for,O
Fund,O
Administration,O
clients,O
by,O
meeting,O
Pricing,O
&,O
Data,O
Master,O
performance,O
service,O
levels,O
.,O
Proactively,O
identify,O
potential,O
BAU,O
issues,O
and,O
escalate,O
to,O
manager,O
in,O
a,O
timely,O
manner,O
.,O
Worked,O
with,O
manager,O
and,O
team,O
to,O
ensure,O
remedial,O
actions,O
are,O
executed,O
effectively,O
in,O
the,O
event,O
of,O
system,O
outages,O
.,O
Also,O
liaised,O
with,O
internal,O
and,O
external,O
service,O
providers,O
to,O
ensure,O
corrective,O
action,O
is,O
taken,O
going,O
forwards,O
.,O
Mentoring,O
juniors,O
to,O
ensure,O
best,O
practices,O
in,O
the,O
team,O
.,O
Assisted,O
manager,O
in,O
reviewing,O
and,O
fine,O
tuning,O
existing,O
processes,O
for,O
new,O
system,O
enhancements,O
.,O
Participated,O
in,O
cost,O
efficiency,O
project,O
Deloitte,O
&,O
Touche,O
LLP,O
Audit,O
Associate,O
Year,O
2,O
Dec,O
2010,O
–,O
Dec,O
2011,O
Worked,O
in,O
a,O
compliance,O
heavy,O
environment,O
as,O
part,O
of,O
an,O
audit,O
team,O
for,O
2,O
SGX,O
listed,O
companies,O
-,O
shipping,O
and,O
retail,O
.,O
Gained,O
exposure,O
to,O
a,O
spectrum,O
of,O
industries,O
and,O
understanding,O
of,O
various,O
nature,O
of,O
businesses,O
.,O
Worked,O
within,O
tight,O
timelines,O
to,O
meet,O
client,O
deliverables,O
.,O
Perform,O
audit,O
fieldwork,O
and,O
assisted,O
in,O
the,O
preparation,O
of,O
audit,O
reports,O
in,O
accordance,O
with,O
specifications,O
by,O
Deloitte,O
audit,O
standards,O
.,O
Qualifications,O
University,B-EDUCATION
of,I-EDUCATION
Western,I-EDUCATION
Australia,I-EDUCATION
2008,O
-,O
2010,O
Bachelor,O
of,O
Commerce,O
Accounting,O
&,O
Finance,O
(,O
Corporate,O
&,O
Investment,O
),O
Major,B-EDUCATION
Temasek,I-EDUCATION
Junior,I-EDUCATION
College,I-EDUCATION
2004,O
-,O
2006,O
GCE,O
A,O
levels,O
