Text,Tag
Stephen,B-NAME
Foster,I-NAME
Address,O
:,O
7116,B-ADDRESS
Potter,I-ADDRESS
Fort,I-ADDRESS
Suite,I-ADDRESS
046,I-ADDRESS
,,I-ADDRESS
South,I-ADDRESS
Morgan,I-ADDRESS
,,I-ADDRESS
WV,I-ADDRESS
20638,I-ADDRESS
Email,O
:,O
dsingleton@yahoo.com,B-EMAIL
HP,O
:,O
+44,B-PHONE
9117,I-PHONE
9352,I-PHONE
NRIC,O
:,O
S8FG613F,O
Nationality,O
:,O
American,B-NATIONALITY
male,B-GENDER
National,O
Service,O
status,O
:,O
Completed,O
SKILLS,O
Microsoft,O
Office,O
(,O
Word,O
,,O
Powerpoint,O
,,O
Excel,O
),O
Bloomberg,O
Multifond,O
Microsoft,O
Outlook,O
Navision,O
SAP,O
Languages,O
:,O
English,O
,,O
Mandarin,O
(,O
Simplified,O
and,O
Traditional,O
),O
,,O
Japanese,O
(,O
Basic,O
),O
JOB,O
EXPERIENCE,O
FUnd,O
accountant,O
,,O
standard,O
chartered,O
bank,O
Aug,O
2016,O
-,O
Present,O
Prepare,O
,,O
compute,O
and,O
review,O
accurately,O
Net,O
Assets,O
Values,O
for,O
both,O
daily,O
and,O
monthly,O
funds,O
Collate,O
and,O
reconcile,O
data,O
for,O
daily,O
,,O
month,O
-,O
end,O
and,O
year,O
-,O
end,O
reporting,O
for,O
all,O
funds,O
Participate,O
in,O
User,O
Acceptance,O
Test,O
projects,O
pertaining,O
to,O
system,O
upgrade,O
Support,O
data,O
migration,O
for,O
all,O
new,O
daily,O
and,O
monthly,O
funds,O
.,O
Prepare,O
documents,O
for,O
audit,O
checks,O
account,O
Officer,O
,,O
Park,O
hotel,O
group,O
Jan,O
2016,O
-,O
Jun,O
2016,O
Accurately,O
enter,O
and,O
verify,O
more,O
than,O
100,O
invoices,O
,,O
purchase,O
orders,O
and,O
bank,O
statements,O
into,O
Navision,O
at,O
a,O
monthly,O
basis,O
Actively,O
clarify,O
with,O
both,O
vendors,O
and,O
internal,O
staffs,O
for,O
discrepancies,O
on,O
the,O
invoices,O
Prepare,O
promptly,O
different,O
modes,O
of,O
payment,O
for,O
invoices,O
Reconcile,O
of,O
Statement,O
Of,O
Account,O
and,O
bank,O
statement,O
Preparation,O
of,O
audited,O
inter,O
-,O
company,O
financial,O
reports,O
account,O
payable,O
specialist,O
,,O
lenovo,O
(,O
singapore,O
),O
pte,O
ltd,O
Jan,O
2014,O
-,O
Dec,O
2015,O
Solely,O
audit,O
documents,O
for,O
salary,O
,,O
commission,O
,,O
incentive,O
and,O
expenses,O
claims,O
for,O
ASEAN,O
countries,O
before,O
approving,O
Close,O
monitoring,O
of,O
expenditure,O
to,O
ensure,O
compliance,O
to,O
quarter,O
budgets,O
Assist,O
in,O
vendor,O
payment,O
using,O
in,O
-,O
house,O
system,O
Reconcile,O
details,O
of,O
transactions,O
to,O
resolve,O
variances,O
with,O
both,O
local,O
and,O
overseas,O
vendors,O
and,O
sales,O
departments,O
Prepare,O
weekly,O
and,O
monthly,O
reports,O
used,O
for,O
key,O
decision,O
making,O
by,O
senior,O
analysts,O
EDUCATION,O
BSc,O
(,O
Hons,O
.,O
),O
Banking,O
and,O
Finance,O
Aug,O
2009,O
-,O
Aug,O
2012,O
University,B-EDUCATION
of,I-EDUCATION
London,I-EDUCATION
Awarded,O
with,O
2nd,O
Class,O
Hons,O
degree,O
Diploma,O
in,O
Applied,O
Food,O
Science,O
and,O
Nutrition,O
May,O
2003,O
-,O
Apr,O
2006,O
Temasek,B-EDUCATION
Polytechnic,I-EDUCATION
GCE,O
',O
O,O
',O
Level,O
Jan,O
1998,O
-,O
Dec,O
2002,O
Presbyterian,B-EDUCATION
High,I-EDUCATION
School,I-EDUCATION
