Text,Tag
Christopher,B-NAME
Baker,I-NAME
US,B-NATIONALITY
Citizen,I-NATIONALITY
,,O
eligible,O
to,O
work,O
in,O
the,O
US,O
and,O
Hong,O
Kong,O
2026,B-ADDRESS
Avila,I-ADDRESS
Squares,I-ADDRESS
,,I-ADDRESS
Johnmouth,I-ADDRESS
,,I-ADDRESS
AK,I-ADDRESS
41328,I-ADDRESS
Tel,O
:,O
+1,B-PHONE
(,I-PHONE
981,I-PHONE
),I-PHONE
410,I-PHONE
-,I-PHONE
2107,I-PHONE
/,O
+678,B-PHONE
6133,I-PHONE
-,I-PHONE
1899,I-PHONE
|,O
Email,O
:,O
byoung@gmail.com|,B-EMAIL
Summary,O
College,O
graduate,O
with,O
a,O
BBA,O
in,O
Finance,O
,,O
risk,O
and,O
insurance,O
management,O
and,O
4,O
years,O
of,O
asset,O
management,O
operations,O
and,O
fund,O
administration,O
experience,O
.,O
Looking,O
for,O
a,O
challenging,O
front,O
or,O
middle,O
office,O
role,O
in,O
a,O
strong,O
financial,O
institution,O
where,O
I,O
can,O
contribute,O
my,O
skills,O
in,O
the,O
growth,O
of,O
the,O
organization,O
.,O
Experience,O
Analyst,O
Nov,O
2015,O
-,O
Sep,O
2017,O
CMB,O
International,O
-,O
Asset,O
Management,O
Dept,O
.,O
Hong,O
Kong,O
In,O
a,O
team,O
of,O
3,O
,,O
mainly,O
responsible,O
for,O
fund,O
/,O
portfolio,O
administration,O
,,O
trading,O
operations,O
and,O
marketing,O
support,O
of,O
10,O
private,O
funds,O
/,O
limited,O
partnership,O
(,O
including,O
equity,O
long,O
short,O
,,O
fixed,O
income,O
,,O
multi,O
-,O
tranche,O
structure,O
,,O
quant,O
,,O
FOF,O
,,O
PE,O
focus,O
),O
and,O
100,O
discretionary,O
accounts,O
.,O
Senior,O
Administrator,O
,,O
Transfer,O
Agency,O
Aug,O
2015,O
-,O
Nov,O
2015,O
HSBC,O
-,O
Fund,O
Services,O
Dept,O
.,O
Hong,O
Kong,O
Performed,O
general,O
transfer,O
agent,O
duties,O
such,O
as,O
order,O
processing,O
,,O
contact,O
notes,O
and,O
financial,O
statements,O
,,O
KYC,O
and,O
client,O
services,O
to,O
fund,O
managers,O
.,O
Participated,O
in,O
system,O
enhancement,O
and,O
outsourcing,O
projects,O
.,O
Fund,O
Administration,O
Assistant,O
Dec,O
2013,O
-,O
Apr,O
2015,O
BOCI,O
-,O
Prudential,O
Trustee,O
Limited,O
-,O
Finance,O
Dept,O
.,O
Hong,O
Kong,O
Performed,O
general,O
fund,O
administration,O
duties,O
for,O
60,O
funds,O
(,O
mainly,O
Hong,O
Kong,O
authorized,O
funds,O
),O
,,O
including,O
30,O
RQFII,O
funds,O
.,O
Actively,O
participated,O
in,O
various,O
system,O
enhancement,O
and,O
automation,O
projects,O
.,O
Securities,O
Processor,O
Jun,O
2013,O
-,O
Dec,O
2013,O
Citibank,O
-,O
Custody,O
Dept,O
.,O
Hong,O
Kong,O
Performed,O
payment,O
and,O
cash,O
management,O
duties,O
such,O
as,O
reconciliations,O
,,O
telegraphic,O
transfer,O
and,O
fixed,O
deposit,O
.,O
Managed,O
system,O
access,O
rights,O
for,O
200,O
people,O
of,O
the,O
custody,O
department,O
.,O
Qualifications,O
Lingnan,B-EDUCATION
University,I-EDUCATION
,,O
Hong,O
Kong,O
,,O
May,O
2013,O
B.B.A.,O
(,O
Hons,O
),O
Finance,O
,,O
Risk,O
and,O
Insurance,O
Management,O
,,O
GPA,O
:,O
3.24,O
Languages,O
English,O
(,O
Proficient,O
),O
,,O
Mandarin,O
(,O
Proficient,O
),O
,,O
Cantonese,O
(,O
Native,O
),O
Salary,O
Expectation,O
$,O
60,000,O
p.a,O
.,O
Availability,O
Immediate,O
