Text,Tag
Robin,B-NAME
Preston,I-NAME
Add,O
:,O
74514,B-ADDRESS
Flowers,I-ADDRESS
Crossroad,I-ADDRESS
Apt,I-ADDRESS
.,I-ADDRESS
212,I-ADDRESS
Evanton,I-ADDRESS
,,I-ADDRESS
CO,I-ADDRESS
35771,I-ADDRESS
Tel,O
:,O
(,B-PHONE
59,I-PHONE
),I-PHONE
137,I-PHONE
2396,I-PHONE
0167,I-PHONE
Email,O
:,O
boonebrandon@hotmail.com,B-EMAIL
;,O
robin_preston9@hotmail.com,B-EMAIL
Professional,O
Experience,O
China,O
Capital,O
Investment,O
Group,O
Shanghai,O
,,O
China,O
Senior,O
Investment,O
Manager,O
(,O
Buy,O
-,O
side,O
),O
May,O
2015,O
–,O
Mar,O
2017,O
Successfully,O
completed,O
investment,O
on,O
ECLA,O
student,O
housing,O
project,O
in,O
France,O
(,O
10,O
million,O
Euro,O
),O
Executed,O
convertible,O
debt,O
investment,O
for,O
Healdsburg,O
project,O
in,O
the,O
US,O
(,O
10,O
million,O
USD,O
),O
Executed,O
equity,O
investment,O
for,O
Fusion,O
Resort,O
project,O
in,O
Vietnam,O
(,O
50,O
million,O
USD,O
),O
Executed,O
equity,O
investment,O
for,O
Nature,O
Republic,O
project,O
in,O
Korea,O
(,O
26,O
million,O
USD,O
),O
Participated,O
in,O
acquisition,O
of,O
Vati,O
nursing,O
home,O
project,O
in,O
Japan,O
(,O
1.2,O
billion,O
JPY,O
),O
Participated,O
in,O
equity,O
investments,O
on,O
Klook,O
and,O
Lamei,O
Tour,O
vacation,O
and,O
travel,O
related,O
investments,O
Responsible,O
for,O
post,O
investment,O
management,O
of,O
Daydream,O
Island,O
Resort,O
in,O
Australia,O
Satori,O
Investments,O
Shanghai,O
,,O
China,O
Associate,O
(,O
Sell,O
-,O
side,O
),O
May,O
2013,O
–,O
May,O
2015,O
Worked,O
on,O
a,O
number,O
of,O
M&A,O
transactions,O
with,O
a,O
combined,O
value,O
of,O
over,O
$,O
5,O
billion,O
Australian,O
dollars,O
:,O
$,O
1.4,O
billion,O
joint,O
takeover,O
of,O
Aquila,O
Resources,O
by,O
Baosteel,O
Resources,O
International,O
and,O
Aurizon,O
Holdings,O
Advised,O
ASX,O
listed,O
Sundance,O
Resources,O
on,O
its,O
$,O
4,O
billion,O
African,O
Iron,O
Ore,O
project,O
Performed,O
research,O
and,O
analysis,O
into,O
various,O
industries,O
including,O
mining,O
,,O
infrastructure,O
and,O
Consumer,O
sectors,O
Designed,O
deal,O
structures,O
,,O
participated,O
in,O
high,O
level,O
deal,O
negotiations,O
and,O
drafted,O
investment,O
related,O
agreements,O
Developed,O
and,O
maintained,O
financial,O
models,O
;,O
performed,O
valuations,O
and,O
financial,O
analysis,O
Copal,O
Partners,O
Beijing,O
,,O
China,O
Analyst,O
Jun,O
2011,O
–,O
Apr,O
2013,O
Conducted,O
in,O
-,O
depth,O
research,O
and,O
analysis,O
of,O
TMT,O
,,O
real,O
estate,O
,,O
consumer,O
sectors,O
Performed,O
valuations,O
using,O
comparable,O
company,O
,,O
precedent,O
transaction,O
and,O
DCF,O
analysis,O
Built,O
and,O
updated,O
financial,O
models,O
;,O
performed,O
financial,O
statement,O
analysis,O
Undertook,O
industry,O
research,O
and,O
data,O
analysis,O
to,O
determine,O
current,O
and,O
long,O
-,O
term,O
sector,O
trend,O
CK,O
Locke,O
&,O
Partners,O
Perth,O
,,O
Australia,O
Research,O
Assistant,O
Nov,O
2008,O
–,O
Jun,O
2011,O
Education,O
Master,O
of,O
Commerce,O
(,O
Finance,O
&,O
Economics,O
),O
Curtin,B-EDUCATION
University,I-EDUCATION
,,O
Australia,O
2006,O
-,O
2008,O
Bachelor,O
of,O
Business,O
Administration,O
(,O
Finance,O
),O
Curtin,B-EDUCATION
University,I-EDUCATION
,,O
Australia,O
2002,O
-,O
2006,O
Additional,O
Excellent,O
written,O
and,O
verbal,O
communication,O
skills,O
in,O
Chinese,O
and,O
English,O
Detailed,O
oriented,O
and,O
highly,O
organized,O
;,O
proven,O
ability,O
to,O
work,O
in,O
a,O
high,O
pressure,O
environment,O
Robin,O
Preston,O
