Text,Tag
John,B-NAME
Campos,I-NAME
(,B-PHONE
+23,I-PHONE
),I-PHONE
1237659,I-PHONE
jhn.cmp@hot.biz,B-EMAIL
Dear,O
Recruiter,O
,,O
My,O
name,O
is,O
John,B-NAME
Campos,I-NAME
and,O
I,O
am,O
applying,O
to,O
the,O
Private,O
Equity,O
Analyst,O
position,O
.,O
I,O
have,O
a,O
strong,O
interest,O
in,O
investments,O
,,O
and,O
the,O
opportunity,O
to,O
be,O
involved,O
in,O
full,O
private,O
equity,O
deal,O
process,O
motivated,O
me,O
to,O
apply,O
to,O
this,O
role,O
.,O
I,O
believe,O
my,O
four,O
years,O
of,O
research,O
experience,O
across,O
private,O
and,O
public,O
equities,O
will,O
allow,O
me,O
to,O
add,O
value,O
to,O
this,O
role,O
.,O
I,O
am,O
currently,O
an,O
Investment,O
Analyst,O
with,O
brokerage,O
firm,O
UOB,O
Kay,O
Hian,O
,,O
where,O
my,O
equity,O
research,O
coverage,O
spans,O
eleven,O
portfolio,O
companies,O
across,O
various,O
sectors,O
in,O
technology,O
,,O
ecommerce,O
,,O
healthcare,O
,,O
transport,O
and,O
consumer,O
.,O
My,O
key,O
responsibilities,O
involve,O
generating,O
investment,O
ideas,O
,,O
monitoring,O
industry,O
trends,O
as,O
well,O
as,O
conducting,O
extensive,O
due,O
diligence,O
and,O
financial,O
analysis,O
of,O
companies,O
.,O
Since,O
I,O
have,O
joined,O
the,O
firm,O
,,O
I,O
led,O
initiation,O
reports,O
of,O
three,O
listed,O
companies,O
and,O
was,O
also,O
involved,O
in,O
the,O
production,O
of,O
several,O
pre,O
-,O
deal,O
reports,O
.,O
Separately,O
,,O
I,O
support,O
the,O
institutional,O
sales,O
team,O
through,O
participating,O
in,O
non,O
deal,O
investor,O
roadshows,O
as,O
well,O
as,O
assisting,O
with,O
client,O
calls,O
and,O
requests,O
.,O
Overall,O
,,O
my,O
experience,O
in,O
equity,O
research,O
allows,O
me,O
to,O
develop,O
critical,O
skill,O
sets,O
in,O
financial,O
modeling,O
,,O
investment,O
analysis,O
as,O
well,O
as,O
hone,O
my,O
communication,O
and,O
report,O
writing,O
skills,O
.,O
I,O
was,O
previously,O
a,O
Financial,O
Analyst,O
with,O
global,O
private,O
equity,O
firm,O
Partners,O
Group,O
AG,O
.,O
I,O
managed,O
12,O
Asia,O
-,O
Pacific,O
and,O
Emerging,O
Markets,O
private,O
equity,O
funds,O
through,O
origination,O
support,O
such,O
as,O
pitch,O
book,O
presentations,O
and,O
portfolio,O
update,O
presentations,O
.,O
I,O
was,O
also,O
regularly,O
involved,O
in,O
preparing,O
research,O
insights,O
and,O
investment,O
commentaries,O
on,O
the,O
funds,O
’,O
investments,O
in,O
Southeast,O
Asia,O
.,O
Through,O
critical,O
analysis,O
of,O
private,O
equity,O
funds,O
and,O
portfolio,O
companies,O
’,O
