Text,Tag
Jane,B-NAME
Lawrence,I-NAME
Contact,O
Info,O
Address,O
:,O
554,B-ADDRESS
Peter,I-ADDRESS
Corners,I-ADDRESS
,,I-ADDRESS
AK,I-ADDRESS
28243,I-ADDRESS
Mobile,O
:,O
+76,B-PHONE
-,I-PHONE
98891535,I-PHONE
Email,O
:,O
marylucas@clark-smith.com,B-EMAIL
Personal,O
Particulars,O
Date,O
of,O
Birth,O
:,O
12,B-DOB
Oct,I-DOB
1941,I-DOB
Nationality,O
:,O
Chinese,B-NATIONALITY
Citizen,O
Race,O
:,O
Chinese,B-ETHNICITY
Gender,O
:,O
Female,B-GENDER
Marital,O
Status,O
:,O
Married,O
No,O
of,O
Children,O
:,O
2,O
Educational,O
Background,O
Highest,O
Education,O
Level,O
:,O
Bachelor,O
’s,O
Degree,O
in,O
Accounting,O
(,O
1999,O
-,O
2004,O
),O
Major,O
:,O
Banking,O
Auditing,O
Institute,O
:,O
TARUMANAGARA,B-EDUCATION
UNIVERSITY,I-EDUCATION
-,O
Indonesia,O
Employment,O
History,O
1,O
.,O
Company,O
Name,O
:,O
Mitra,O
Bahtera,O
Segarasejati,O
Pte,O
Ltd.,O
Position,O
Title,O
:,O
Accountant,O
Date,O
Joined,O
:,O
March,O
2013,O
–,O
present,O
Work,O
Description,O
:,O
Prepare,O
&,O
Review,O
Debit,O
Note,O
,,O
Tax,O
Invoice,O
,,O
Payment,O
Voucher,O
Issue,O
purchase,O
order,O
,,O
and,O
arrange,O
delivery,O
goods,O
to,O
parent,O
company,O
.,O
Checking,O
&,O
Posting,O
All,O
data,O
entry,O
to,O
Accounting,O
Software,O
(,O
MYOB&SAP,O
),O
Update,O
&,O
Monitoring,O
Cash,O
book,O
Prepare,O
bank,O
reconciliation,O
,,O
Journal,O
.,O
Prepare,O
Audit,O
Schedule,O
Prepare,O
and,O
Analyzing,O
Management,O
Reports,O
(,O
Balance,O
Sheet,O
,,O
Profit,O
And,O
Loss,O
),O
Prepare,O
Financial,O
Statement,O
Prepare,O
XBRL,O
for,O
ACRA,O
Filling,O
.,O
Liaise,O
with,O
external,O
auditor,O
,,O
bank,O
,,O
tax,O
agent,O
and,O
parent,O
company,O
.,O
2,O
.,O
Company,O
Name,O
:,O
Zhao,O
Yang,O
Geotechnic,O
Pte,O
Ltd.,O
Position,O
Title,O
:,O
Senior,O
Accounts,O
Supervisor,O
Date,O
Joined,O
:,O
June,O
2008,O
–,O
February,O
2013,O
Work,O
Description,O
:,O
Handling,O
full,O
set,O
of,O
accounts(AR,O
,,O
AP,O
,,O
GL,O
),O
Prepare,O
Tax,O
Invoice,O
Checking,O
and,O
Posting,O
all,O
data,O
entry,O
to,O
Accounting,O
Software,O
(,O
Oracle,O
),O
In,O
-,O
charge,O
in,O
petty,O
cash,O
reimbursement,O
Reviewing,O
payment,O
voucher,O
.,O
Update,O
&,O
Monitoring,O
Cash,O
Flow,O
and,O
cash,O
flow,O
forecast,O
Bank,O
reconciliation,O
bi,O
weekly,O
Prepare,O
audit,O
schedules,O
Quarterly,O
GST,O
Submission,O
In,O
-,O
charge,O
of,O
Stock,O
Take,O
Prepare,O
and,O
Analyzing,O
Management,O
Reports(Balance,O
Sheet,O
,,O
Profit,O
&,O
Loss,O
,,O
Project,O
Costing,O
),O
Knowledge,O
in,O
Oracle,O
System,O
3,O
.,O
Company,O
Name,O
:,O
HSBC,O
Date,O
Joined,O
:,O
August,O
2005,O
–,O
May,O
2008,O
Position,O
Title,O
:,O
Teller,O
Work,O
Description,O
:,O
To,O
process,O
banking,O
transactions,O
daily,O
both,O
in,O
local,O
and,O
foreign,O
currencies,O
.,O
To,O
process,O
transactions,O
skillfully,O
,,O
promptly,O
and,O
efficiently,O
transfer,O
,,O
cheques,O
deposits,O
and,O
travel,O
cheques,O
,,O
credit,O
card,O
payment,O
and,O
cash,O
advance,O
,,O
Telegraphic,O
Transfer,O
,,O
Time,O
deposit,O
,,O
receiving,O
clearing,O
cheque,O
.,O
Language,O
-,O
Bahasa,O
Indonesia,O
-,O
English,O
-,O
Chinese,O
(,O
Mandarin,O
),O
&,O
Cantonese,O
-,O
Hokkian,O
