Text,Tag
CONFIDENTIAL,O
CURRICULUM,O
VITAE,O
Name,O
:,O
Michael,B-NAME
Atkinson,I-NAME
Contact,O
info,O
:,O
6260,B-PHONE
8695,I-PHONE
brandon81@price.com,B-EMAIL
(,O
email,O
),O
WORKING,O
EXPERIENCE,O
CBRE,O
Limited,O
(,O
Property,O
Management,O
&,O
Consultancy,O
),O
Jun,O
2008,O
–,O
Sep,O
2017,O
Personal,O
Assistant,O
to,O
Head,O
of,O
Research,O
,,O
Asia,O
Pacific,O
Serving,O
bosses,O
of,O
American,O
,,O
British,O
and,O
British,O
Taiwanese,O
To,O
provide,O
full,O
spectrum,O
secretarial,O
support,O
to,O
the,O
Head,O
of,O
Research,O
,,O
Asia,O
Pacific,O
(,O
member,O
of,O
the,O
APAC,O
Management,O
Board,O
),O
To,O
manage,O
busy,O
daily,O
schedule,O
,,O
coordinate,O
appointments,O
,,O
internal,O
and,O
external,O
meetings,O
,,O
conference,O
calls,O
and,O
events,O
To,O
organize,O
complex,O
travel,O
arrangements,O
,,O
arrange,O
logistics,O
and,O
itinerary,O
,,O
as,O
well,O
as,O
handle,O
expense,O
claims,O
after,O
trips,O
To,O
liaise,O
with,O
overseas,O
Headquarter,O
,,O
local,O
Research,O
Heads,O
in,O
Asia,O
Pacific,O
countries,O
,,O
business,O
line,O
leaders,O
as,O
well,O
as,O
external,O
clients,O
and,O
business,O
related,O
parties,O
To,O
coordinate,O
meetings,O
,,O
prepare,O
agenda,O
,,O
meeting,O
materials,O
and,O
presentation,O
,,O
take,O
meeting,O
notes,O
and,O
ensure,O
follow,O
up,O
actions,O
after,O
the,O
meeting,O
.,O
To,O
handle,O
administrative,O
and,O
HR,O
matters,O
for,O
the,O
department,O
To,O
process,O
expense,O
claims,O
,,O
prepare,O
expense,O
reports,O
,,O
handle,O
client,O
billing,O
and,O
invoices,O
for,O
the,O
department,O
and,O
to,O
consolidate,O
weekly,O
expense,O
report,O
To,O
prepare,O
