Text,Tag
Willie,B-NAME
Jones,I-NAME
Phone,O
:,O
(,O
Mobile,O
),O
+832,B-PHONE
1320,I-PHONE
1320,I-PHONE
Email,O
Address,O
:,O
leonard71@gmail.com,B-EMAIL
Summary,O
/,O
Career,O
Aspiration,O
Having,O
4,O
year,O
in,O
house,O
financial,O
and,O
accounting,O
experience,O
in,O
the,O
asset,O
management,O
industry,O
and,O
5,O
year,O
audit,O
experience,O
in,O
PwC,O
,,O
Willie,O
wishes,O
to,O
pursue,O
comprehensive,O
role,O
in,O
the,O
secondary,O
market,O
,,O
focusing,O
on,O
fund,O
reporting,O
,,O
operation,O
and,O
the,O
product,O
development,O
.,O
He,O
looks,O
for,O
a,O
challenging,O
job,O
which,O
could,O
capture,O
the,O
opportunity,O
of,O
the,O
increasing,O
demand,O
over,O
the,O
asset,O
management,O
arisen,O
from,O
the,O
international,O
of,O
China,O
capital,O
market,O
.,O
He,O
expects,O
an,O
open,O
-,O
for,O
-,O
discussion,O
environment,O
where,O
his,O
inputs,O
in,O
enhancing,O
business,O
process,O
efficiency,O
are,O
valued,O
.,O
He,O
also,O
seeks,O
short,O
-,O
term,O
out,O
-,O
of,O
-,O
HK,O
working,O
opportunity,O
in,O
which,O
he,O
can,O
widen,O
his,O
horizon,O
.,O
He,O
expects,O
to,O
play,O
a,O
key,O
role,O
in,O
the,O
company,O
in,O
3,O
-,O
5,O
year,O
time,O
.,O
Professional,O
Qualifications,O
Member,O
of,O
Hong,O
Kong,O
Institute,O
of,O
Certified,O
Public,O
Accountants,O
Work,O
Experience,O
Finance,O
Manager,O
,,O
CEL,O
Limited,O
Mar,O
2014,O
-Present,O
Financial,O
Conglomerate,O
(,O
PE,O
,,O
Secondary,O
market,O
funds,O
,,O
Licensed,O
corporation,O
),O
Focusing,O
on,O
Secondary,O
market,O
funds,O
in,O
asset,O
management,O
arm,O
To,O
prepare,O
financial,O
statements,O
and,O
fully,O
responsible,O
for,O
the,O
audit,O
,,O
tax,O
and,O
advisory,O
matters,O
of,O
secondary,O
market,O
funds,O
(,O
QFII,O
/,O
RQFII,O
,,O
Cayman,O
hedge,O
fund,O
,,O
Quantitative,O
fund,O
),O
related,O
to,O
secondary,O
market,O
funds,O
and,O
proprietary,O
trade,O
portfolio,O
in,O
both,O
Asset,O
Management,O
Department,O
and,O
Investment,O
Management,O
Department,O
To,O
provide,O
finance,O
and,O
accounting,O
advisory,O
services,O
to,O
secondary,O
market,O
funds,O
/,O
investments,O
in,O
Asset,O
Management,O
Department,O
and,O
Investment,O
Management,O
Department,O
,,O
including,O
client,O
/,O
seed,O
money,O
injection,O
&,O
redemption,O
,,O
fund,O
setup,O
cost,O
arrangement,O
,,O
trade,O
/,O
IPO,O
verification,O
,,O
information,O
support,O
to,O
client,O
request,O
To,O
Liaise,O
with,O
Asset,O
Management,O
Department,O
for,O
any,O
matters,O
relating,O
to,O
fund,O
setup,O
/,O
new,O
product,O
launch,O
,,O
including,O
reviewing,O
the,O
term,O
of,O
the,O
offering,O
memorandum,O
,,O
advise,O
the,O
on,O
the,O
management,O
fee,O
structure,O
,,O
fee,O
collection,O
process,O
and,O
impact,O
on,O
the,O
group,O
balance,O
sheet,O
(,O
on,O
/,O
off,O
balance,O
sheet,O
),O
To,O
perform,O
independent,O
review,O
over,O
Fund,O
NAV,O
reconciliation,O
(,O
Internal,O
system,O
record,O
vs,O
external,O
administrator,O
record,O
),O
prepared,O
by,O
the,O
Operation,O
Department,O
,,O
verify,O
the,O
fee,O
calculation,O
/,O
accruals,O
record,O
and,O
monitor,O
the,O
collection,O
of,O
various,O
fees,O
by,O
the,O
group,O
companies,O
(,O
for,O
example,O
,,O
management,O
and,O
trailer,O
fee,O
incurred,O
within,O
the,O
secondary,O
market,O
fund,O
/,O
proprietary,O
trade,O
portfolio,O
),O
To,O
supervise,O
and,O
review,O
the,O
journal,O
entries,O
and,O
financial,O
statements,O
prepared,O
by,O
accounting,O
officers,O
on,O
the,O
Proprietary,O
trade,O
portfolio,O
To,O
prepare,O
monthly,O
AUM,O
and,O
fund,O
performance,O
summary,O
of,O
each,O
funds,O
for,O
the,O
management,O
reporting,O
purpose,O
To,O
prepare,O
monthly,O
FRR,O
of,O
the,O
Investment,O
Manager,O
(,O
SFC,O
licensed,O
corporation,O
),O
and,O
monitor,O
its,O
Liquid,O
Capital,O
requirement,O
To,O
assist,O
development,O
of,O
the,O
accounting,O
system,O
-,O
Oracle,O
and,O
oversee,O
system,O
integration,O
process,O
;,O
To,O
assist,O
development,O
and,O
incorporate,O
the,O
NAV,O
reconciliation,O
system,O
-,O
LineData,O
into,O
our,O
existing,O
system,O
like,O
daily,O
reporting,O
/,O
monthly,O
reporting,O
requirement,O
To,O
assist,O
Department,O
Director,O
to,O
manage,O
CEL,O
interim,O
and,O
annual,O
audit,O
process,O
and,O
preparation,O
of,O
schedules,O
to,O
facilitate,O
completion,O
of,O
group,O
audit,O
Work,O
Experience,O
(,O
Continued,O
),O
Finance,O
Manager,O
,,O
CSOP,O
Asset,O
management,O
limited,O
May,O
2012,O
–,O
Mar,O
2014,O
Licensed,O
Corporation,O
/,O
Hedge,O
Fund,O
:,O
CSOP,O
Asset,O
Management,O
Ltd,O
Prepare,O
daily,O
cash,O
position,O
report,O
and,O
fund,O
performance,O
report,O
for,O
the,O
management,O
review,O
Conduct,O
and,O
review,O
the,O
daily,O
settlement,O
process,O
for,O
the,O
funds,O
’,O
transactions,O
Prepare,O
and,O
review,O
the,O
daily,O
/,O
monthly,O
fee,O
calculation,O
Responsible,O
for,O
the,O
NAV,O
reconciliation,O
of,O
the,O
funds,O
and,O
report,O
to,O
the,O
fund,O
director,O
on,O
monthly,O
basis,O
Play,O
a,O
major,O
role,O
in,O
ad,O
-,O
hoc,O
project,O
with,O
involvement,O
in,O
coordinating,O
internally,O
with,O
client,O
solution,O
team,O
/,O
sales,O
/,O
portfolio,O
manager,O
/,O
compliance,O
,,O
and,O
externally,O
with,O
the,O
administrator,O
and,O
auditor,O
in,O
Fund,O
pass,O
-,O
porting,O
,,O
channel,O
management,O
,,O
risk,O
management,O
,,O
valuation,O
policy,O
update,O
and,O
regulatory,O
update,O
The,O
“,O
Fund,O
representative,O
”,O
in,O
the,O
department,O
to,O
answer,O
different,O
enquiries,O
channelled,O
from,O
sales,O
team/,O
client,O
solution,O
team,O
/,O
compliance,O
team,O
in,O
relation,O
to,O
CSOP,O
’s,O
managed,O
fund,O
Assist,O
and,O
advise,O
in,O
the,O
project,O
in,O
corporation,O
cash,O
flow,O
management,O
development,O
including,O
receivable,O
management,O
,,O
departmental,O
budget,O
monitoring,O
,,O
overseeing,O
the,O
cash,O
position,O
and,O
the,O
expenses,O
claiming,O
procedures,O
and,O
co,O
-,O
ordinate,O
with,O
banker,O
for,O
settlement,O
Liaison,O
with,O
the,O
administrators,O
for,O
issues,O
over,O
the,O
fund,O
NAV,O
and,O
the,O
payment,O
approval,O
process,O
Responsible,O
for,O
the,O
Corporation,O
accounting,O
including,O
preparation,O
of,O
the,O
daily,O
accounting,O
record,O
and,O
the,O
monthly,O
consolidated,O
financial,O
statements,O
and,O
report,O
the,O
findings,O
to,O
the,O
CEO,O
in,O
the,O
HK,O
company,O
and,O
also,O
designated,O
person,O
in,O
the,O
PRC,O
Parent,O
company,O
Liaise,O
with,O
the,O
PRC,O
Parent,O
company,O
for,O
the,O
QDII,O
fee,O
settlement,O
Senior,O
Associate,O
,,O
Financial,O
Services,O
,,O
PricewaterhouseCoopers,O
Sep,O
2007,O
–,O
May,O
2012,O
Licensed,O
Corporation,O
/,O
Hedge,O
Fund,O
:,O
CSOP,O
Asset,O
Management,O
Ltd,O
Act,O
as,O
the,O
role,O
of,O
Team,O
-,O
in,O
-,O
charge,O
which,O
involves,O
planning,O
the,O
audit,O
strategy,O
,,O
agreeing,O
timeline,O
and,O
deliverables,O
with,O
clients,O
,,O
assist,O
in,O
reviewing,O
the,O
financial,O
statements,O
and,O
leading,O
a,O
team,O
of,O
3,O
to,O
perform,O
the,O
audit,O
field,O
work,O
Identify,O
the,O
potential,O
accounting,O
issues,O
including,O
consolidation,O
of,O
the,O
CSOP,O
Asset,O
Management,O
Ltd,O
over,O
the,O
Luxemburg,O
funds,O
and,O
EJF,O
fund,O
,,O
going,O
concern,O
of,O
the,O
GCAR,O
in,O
the,O
interim,O
audit,O
so,O
that,O
any,O
assessment,O
could,O
be,O
pushed,O
forward,O
to,O
meet,O
tight,O
deadline,O
in,O
final,O
audit,O
Liaise,O
with,O
PwC,O
Tax,O
team,O
to,O
handle,O
ad,O
hoc,O
request,O
in,O
estimating,O
the,O
tax,O
effect,O
of,O
client,O
late,O
bonus,O
adjustment,O
Liaise,O
with,O
PwC,O
Tax,O
team,O
to,O
perform,O
the,O
testing,O
over,O
the,O
deeming,O
provision,O
of,O
the,O
CSOP,O
over,O
GCAR,O
Private,O
Equity,O
Fund,O
–,O
Income,O
Partner,O
Funds,O
Private,O
Equity,O
Setup,O
in,O
2009,O
with,O
investments,O
focusing,O
on,O
the,O
4S,O
Car,O
Dealership,O
in,O
Mainland,O
China,O
Act,O
as,O
the,O
role,O
of,O
acting,O
manager,O
for,O
audit,O
year,O
2011,O
which,O
involves,O
preparing,O
the,O
budget,O
,,O
agreeing,O
the,O
audit,O
strategy,O
and,O
initiate,O
the,O
fee,O
proposal,O
with,O
Partner,O
and,O
client,O
management,O
,,O
reviewing,O
the,O
audit,O
workdone,O
by,O
the,O
senior,O
associate,O
/,O
associate,O
,,O
reviewing,O
the,O
financial,O
statements,O
,,O
co,O
-,O
ordinate,O
with,O
HK,O
client,O
,,O
PRC,O
client,O
and,O
PwC,O
GZ,O
for,O
the,O
interoffice,O
clearance,O
which,O
is,O
further,O
used,O
for,O
PwC,O
HK,O
consolidation,O
audit,O
work,O
Suggest,O
the,O
improvement,O
in,O
the,O
financial,O
reporting,O
process,O
by,O
i,O
),O
initiating,O
and,O
agreeing,O
different,O
milestones,O
with,O
the,O
client,O
ii,O
),O
preparing,O
and,O
presenting,O
the,O
template,O
with,O
HK,O
and,O
PRC,O
client,O
finance,O
team,O
in,O
Shenzhen,O
based,O
on,O
PwC,O
audit,O
knowledge,O
to,O
assist,O
client,O
in,O
preparing,O
the,O
note,O
disclosure,O
in,O
the,O
consolidated,O
financial,O
statements,O
Act,O
also,O
as,O
the,O
team,O
-,O
in,O
-,O
charge,O
for,O
the,O
audit,O
year,O
2009,O
and,O
2010,O
and,O
be,O
rewarded,O
the,O
exceptional,O
performance,O
in,O
both,O
years,O
(,O
less,O
than,O
10,O
%,O
over,O
all,O
the,O
appraisal,O
within,O
PwC,O
are,O
granted,O
with,O
this,O
grade,O
),O
Work,O
Experience,O
(,O
Continued,O
),O
Hedge,O
/,O
Private,O
equity,O
funds,O
:,O
Avenue,O
Asia,O
Capital,O
Limited,O
Head,O
-,O
Quartered,O
in,O
US,O
with,O
AUM,O
of,O
US1.3,O
billion,O
for,O
6,O
funds,O
setup,O
in,O
Asia,O
region,O
Act,O
as,O
the,O
role,O
of,O
Team,O
-,O
in,O
-,O
charge,O
which,O
involves,O
planning,O
the,O
audit,O
strategy,O
,,O
agreeing,O
timeline,O
and,O
deliverables,O
with,O
clients,O
,,O
co,O
-,O
ordinate,O
the,O
interoffice,O
communication,O
and,O
deliverables,O
,,O
assisting,O
in,O
the,O
review,O
of,O
the,O
financial,O
statements,O
and,O
leading,O
a,O
team,O
of,O
4,O
to,O
perform,O
the,O
audit,O
field,O
work,O
Assess,O
risk,O
of,O
material,O
misstatements,O
and,O
design,O
the,O
appropriate,O
testing,O
over,O
the,O
private,O
equity,O
investments,O
and,O
non,O
-,O
performing,O
loans,O
through,O
i,O
),O
discussion,O
with,O
managing,O
directors,O
,,O
ii,O
),O
reviewing,O
the,O
investment,O
agreements,O
iii,O
),O
initiate,O
internal,O
team,O
discussion,O
iv,O
),O
performing,O
background,O
search,O
and,O
reviewing,O
and,O
news,O
search,O
on,O
investee,O
companies,O
Perform,O
the,O
tax,O
assessment,O
over,O
the,O
SPV,O
-,O
investment,O
structure,O
in,O
various,O
jurisdictions,O
in,O
accordance,O
with,O
the,O
accounting,O
standard,O
(,O
ASC,O
740,O
-,O
10,O
),O
Assist,O
to,O
prepare,O
presentation,O
materials,O
for,O
the,O
Audit,O
Clearance,O
Meeting,O
,,O
including,O
the,O
audit,O
feedback,O
over,O
the,O
valuation,O
methodology,O
,,O
the,O
going,O
concern,O
assessment,O
over,O
the,O
funds,O
Investment,O
Bank,O
–,O
