Text,Tag
Carmen,B-NAME
Williams,I-NAME
Home,O
Address,O
:,O
4308,B-ADDRESS
Stevens,I-ADDRESS
Junctions,I-ADDRESS
,,I-ADDRESS
New,I-ADDRESS
Amy,I-ADDRESS
,,I-ADDRESS
OH,I-ADDRESS
26498,I-ADDRESS
Telephone,O
Number,O
:,O
+,B-PHONE
(,I-PHONE
65,I-PHONE
),I-PHONE
429033311Mobile,I-PHONE
:,O
+,B-PHONE
(,I-PHONE
65,I-PHONE
),I-PHONE
40842900,I-PHONE
Email,O
paul90@yahoo.com,B-EMAIL
PERSONAL,O
INFORMATION,O
Date,O
of,O
birth,O
:,O
8,B-DOB
June,I-DOB
1957,I-DOB
Nationality,O
:,O
Salvadorian,B-NATIONALITY
EDUCATION,O
National,B-EDUCATION
University,I-EDUCATION
of,I-EDUCATION
Singapore,I-EDUCATION
(,O
NUS,O
),O
,,O
Singapore,O
Faculty,O
of,O
Arts,O
and,O
Social,O
Sciences,O
Bachelor,O
of,O
Arts,O
with,O
Merit,O
(,O
Economics,O
and,O
Sociology,O
),O
Chartered,O
Alternative,O
Investment,O
Analyst,O
(,O
CAIA,O
),O
WORK,O
EXPERIENCE,O
BlackRock,O
Aladdin,O
Portfolio,O
Services,O
Group,O
(,O
APSG,O
),O
Analyst,O
(,O
Index,O
Production,O
),O
April,O
2011,O
–,O
April,O
2014,O
Promoted,O
to,O
Associate,O
Jan,O
2014,O
Associate,O
(,O
Green,O
Package,O
Analytics,O
&,O
Support,O
),O
April,O
2014,O
-,O
date,O
Ensure,O
that,O
all,O
information,O
required,O
for,O
the,O
investment,O
management,O
process,O
including,O
positions,O
,,O
security,O
data,O
,,O
pricing,O
,,O
risk,O
,,O
cash,O
,,O
net,O
asset,O
value,O
(,O
NAV,O
),O
,,O
are,O
accurate,O
for,O
the,O
indexes,O
.,O
Managed,O
and,O
maintained,O
indexes,O
for,O
portfolios,O
to,O
ensure,O
the,O
quality,O
of,O
the,O
data,O
provided,O
.,O
Completed,O
several,O
projects,O
to,O
streamline,O
and,O
enhance,O
the,O
process,O
using,O
JIRAs,O
.,O
Coordinate,O
with,O
global,O
teams,O
to,O
ensure,O
that,O
projects,O
are,O
completed,O
and,O
to,O
promote,O
communications,O
across,O
regions,O
.,O
Initiate,O
and,O
completed,O
global,O
Index,O
cleanup,O
project,O
that,O
reduces,O
inefficiencies,O
in,O
system,O
Mentor,O
and,O
coach,O
team,O
members,O
Build,O
relationship,O
with,O
all,O
business,O
stakeholders,O
in,O
the,O
firm,O
Produce,O
and,O
quality,O
control,O
the,O
risk,O
report,O
for,O
external,O
clients,O
portfolios,O
on,O
Aladdin,O
Platform,O
Support,O
client,O
queries,O
on,O
analytics,O
questions,O
on,O
their,O
financial,O
products,O
(,O
bonds,O
,,O
equities,O
,,O
alternatives,O
),O
In,O
charge,O
of,O
allocation,O
of,O
client,O
request,O
to,O
multi,O
region,O
and,O
responsible,O
of,O
maintaining,O
query,O
platform,O
Understand,O
client,O
requirement,O
and,O
work,O
with,O
the,O
internal,O
team,O
to,O
provide,O
relevant,O
analysis,O
Onboarded,O
TRS,O
product,O
onto,O
client,O
platform,O
Markit,O
Pte,O
Ltd,O
Equity,O
Analyst,O
(,O
Dividend,O
and,O
Index,O
Production,O
),O
Oct,O
2009,O
–,O
Mar,O
2011,O
Research,O
and,O
calculate,O
Bespoke,O
Index,O
composition,O
(,O
Morgan,O
Stanley,O
,,O
ETF,O
Source,O
),O
to,O
make,O
relevant,O
corporate,O
action,O
adjustments,O
.,O
Respond,O
to,O
client,O
queries,O
and,O
provide,O
detail,O
analysis,O
and,O
feedback,O
to,O
their,O
questions,O
Daily,O
update,O
,,O
validate,O
and,O
research,O
on,O
Global,O
public,O
indices,O
and,O
exchange,O
traded,O
funds,O
(,O
MSCI,O
,,O
S&P,O
,,O
Db,O
x,O
-,O
trackers,O
,,O
FTSE,O
etc,O
),O
Perform,O
financial,O
analysis,O
on,O
company,O
fundamentals,O
to,O
provide,O
news,O
and,O
commentary,O
on,O
Asia,O
Pacific,O
equities,O
and,O
dividend,O
forecasts,O
.,O
Liaise,O
and,O
build,O
relationship,O
with,O
company,O
investor,O
relations,O
to,O
establish,O
the,O
dividend,O
policy,O
and,O
dividend,O
payment,O
schedule,O
.,O
Assist,O
in,O
the,O
provision,O
of,O
dividend,O
related,O
news,O
and,O
commentary,O
on,O
Asia,O
Pacific,O
equities,O
.,O
Monitor,O
news,O
flow,O
to,O
assess,O
the,O
impact,O
of,O
market,O
events,O
on,O
companies,O
and,O
their,O
dividend,O
.,O
Credit,O
Suisse,O
Operation,O
Analyst,O
(,O
Corporate,O
Action,O
/,O
Prime,O
brokerage,O
business,O
),O
Oct,O
2007–Sep,O
2009,O
Managed,O
mandatory,O
and,O
voluntary,O
event,O
relating,O
to,O
equity,O
and,O
fixed,O
income,O
products,O
,,O
for,O
the,O
UK,O
,,O
European,O
,,O
Asia,O
and,O
Emerging,O
Markets,O
.,O
Followed,O
through,O
event,O
life,O
cycle,O
,,O
including,O
the,O
notification,O
,,O
reconciliation,O
,,O
response,O
tracking,O
,,O
posting,O
entries,O
to,O
books,O
&,O
records,O
,,O
book,O
and,O
dept,O
reconciliation,O
,,O
claims,O
processing,O
and,O
risk,O
management,O
.,O
Focused,O
on,O
prime,O
brokerage,O
business,O
issues,O
and,O
resolved,O
corporate,O
action,O
related,O
trade,O
and,O
settlement,O
issues,O
Monitored,O
internal,O
and,O
external,O
enquiries,O
raised,O
and,O
ensured,O
timely,O
and,O
accurate,O
response,O
Developed,O
strong,O
attention,O
to,O
details,O
in,O
order,O
to,O
control,O
and,O
minimize,O
potential,O
exposure,O
items,O
NCS,O
Pte,O
Ltd,O
Finance,O
Executive,O
(,O
Credit,O
Control,O
),O
Oct,O
2006,O
–,O
Sep,O
2007,O
Monitored,O
on,O
account,O
receivables,O
balances,O
and,O
resolve,O
payment,O
issue,O
Credit,O
release,O
and,O
review,O
credit,O
limits,O
for,O
customers,O
Prepared,O
monthly,O
credit,O
report,O
for,O
management,O
Financial,O
statement,O
analysis,O
and,O
background,O
research,O
and,O
review,O
on,O
newly,O
set,O
up,O
accounts,O
(,O
International,O
),O
COURSES,O
ATTENDED,O
Financial,O
Industry,O
Competency,O
Standards,O
Program,O
(,O
Market,O
Risk,O
Management,O
2009,O
),O
Credit,O
Suisse,O
in,O
-,O
house,O
training,O
program,O
on,O
financial,O
products,O
Intermediate,O
Credit,O
Analysis,O
Workshop,O
(,O
2008,O
),O
SKILLS,O
Computer,O
Proficient,O
in,O
MS,O
Word,O
,,O
MS,O
Excel,O
,,O
MS,O
PowerPoint,O
,,O
SPSS,O
program,O
,,O
SQL,O
,,O
Unix,O
,,O
Putty,O
Language,O
Excellent,O
command,O
of,O
spoken,O
and,O
written,O
English,O
and,O
Mandarin,O
Other,O
Skills,O
Exceptional,O
interpersonal,O
and,O
networking,O
skills,O
;,O
creative,O
,,O
with,O
the,O
aptitude,O
to,O
synergize,O
ideas,O
;,O
strong,O
ability,O
to,O
analyse,O
and,O
think,O
critically,O
Personal,O
Interest,O
Travelling,O
,,O
practicing,O
yoga,O
,,O
jogging,O
Volunteer,O
Blackrock,O
Gives,O
Committee,O
,,O
coordinate,O
and,O
organised,O
charity,O
events,O
Toastmaster,O
club,O
member,O
