Text,Tag
Resume,O
Personal,O
Details,O
Name,O
:,O
Connie,B-NAME
Boyer,I-NAME
Sex,O
:,O
Female,B-GENDER
Nationality,O
:,O
Dutch,B-NATIONALITY
Contact,O
No,O
.,O
:,O
9484,B-PHONE
6216,I-PHONE
E,O
-,O
mail,O
address,O
:,O
christychavez@good-solis.com,B-EMAIL
Education,O
Background,O
Period,O
:,O
Oct,O
2009,O
Name,O
of,O
School,O
:,O
HKU,B-EDUCATION
Space,I-EDUCATION
(,O
HKU,B-EDUCATION
School,I-EDUCATION
of,I-EDUCATION
Professional,I-EDUCATION
and,I-EDUCATION
Continuing,I-EDUCATION
Education,I-EDUCATION
),O
Qualifications,O
to,O
be,O
obtained,O
:,O
Certificate,O
in,O
Putonghua,O
Period,O
:,O
July,O
2004,O
–,O
October,O
2004,O
Name,O
of,O
School,O
:,O
The,O
Hong,O
Kong,O
Federation,O
Of,O
Trade,O
Unions,O
Spare,O
Time,O
Study,O
Centre,O
Qualifications,O
Obtain,O
:,O
Certification,O
of,O
Comprehensive,O
Pitman,O
Shorthand,O
Period,O
:,O
Year,O
2001,O
–,O
Year,O
2002,O
Name,O
of,O
School,O
:,O
Y.M.C.A.,O
Of,O
Hong,O
Kong,O
Qualifications,O
Obtain,O
:,O
Associate,O
Diploma,O
in,O
Secretarial,O
Studies,O
Period,O
:,O
Year,O
1998,O
–,O
Year,O
2000,O
Name,O
of,O
School,O
:,O
Ma,O
Ko,O
Pan,O
Memorial,O
College,O
Grade,O
:,O
Secondary,O
4,O
–,O
Secondary,O
5,O
Remarks,O
:,O
Hong,O
Kong,O
Certificate,O
Of,O
Education,O
Examination,O
Period,O
:,O
Year,O
1995,O
–,O
Year,O
1998,O
Name,O
of,O
School,O
:,O
S.T.F.A.,B-EDUCATION
Leung,I-EDUCATION
Kau,I-EDUCATION
Kui,I-EDUCATION
College,I-EDUCATION
Grade,O
:,O
Secondary,O
1-,O
Secondary,O
3,O
Working,O
Experience,O
Reason,O
of,O
leaving,O
:,O
Direct,O
boss,O
has,O
left,O
the,O
firm,O
due,O
to,O
restructuring,O
Period,O
:,O
Jun,O
2017,O
–,O
Present,O
Name,O
of,O
Company,O
:,O
STU,O
Company,O
nature,O
:,O
Intellectual,O
Property,O
consultancy,O
firm,O
(,O
Trademark,O
agent,O
),O
Job,O
Title,O
:,O
Personal,O
Assistant,O
to,O
Director,O
Duties,O
:,O
Participate,O
in,O
all,O
kind,O
of,O
project,O
management,O
which,O
involves,O
business,O
correspondence,O
drafting,O
,,O
resources,O
planning,O
,,O
team,O
leadership,O
,,O
time,O
&,O
cost,O
estimating,O
,,O
etc,O
.,O
Translation,O
(,O
from,O
Chinese,O
to,O
English,O
and,O
from,O
English,O
to,O
Chinese,O
),O
in,O
all,O
kind,O
of,O
document,O
Provide,O
secretarial,O
support,O
to,O
the,O
Director,O
Period,O
:,O
Sep,O
2016,O
-,O
Mar,O
2017,O
*,O
*,O
was,O
in,O
the,O
U.S.A.,O
for,O
personal,O
matters,O
*,O
*,O
Period,O
:,O
May,O
2015,O
–,O
Jun,O
2016,O
Name,O
of,O
Company,O
:,O
Probitas,O
Partners,O
Company,O
nature,O
:,O
Fund,O
placement,O
firm,O
Job,O
Title,O
:,O
Office,O
Manager,O
Duties,O
:,O
Provide,O
secretarial,O
and,O
admin,O
support,O
to,O
the,O
Regional,O
Head,O
of,O
Asia,O
Co,O
-,O
ordinate,O
and,O
set,O
up,O
meetings,O
/,O
video,O
conferences,O
among,O
the,O
office,O
in,O
U.K.,O
,,O
U.S.A.,O
(,O
both,O
New,O
York,O
and,O
San,O
Francisco,O
),O
and,O
Hong,O
Kong,O
in,O
different,O
time,O
zones,O
Help,O
generating,O
and,O
editing,O
Powerpoint,O
presentation,O
and,O
pitch,O
books,O
for,O
client,O
meetings,O
Keep,O
the,O
client,O
data,O
base,O
up,O
to,O
date,O
from,O
time,O
to,O
time,O
Take,O
care,O
of,O
the,O
travel,O
arrangement,O
and,O
the,O
expense,O
claims,O
for,O
the,O
entire,O
HK,O
office,O
Book,O
-,O
keeping,O
&,O
Petty,O
cash,O
flow,O
control,O
HR,O
duties,O
like,O
maintaining,O
staff,O
remuneration,O
record,O
,,O
leave,O
record,O
as,O
well,O
as,O
visa,O
arrangement,O
Liaise,O
with,O
the,O
payroll,O
and,O
MPF,O
provider,O
in,O
order,O
to,O
make,O
sure,O
everything,O
is,O
on,O
the,O
right,O
track,O
and,O
everyone,O
get,O
paid,O
on,O
time,O
Liaise,O
with,O
the,O
external,O
Compliance,O
Officer,O
on,O
regular,O
basis,O
to,O
make,O
sure,O
our,O
transactions,O
are,O
all,O
compliant,O
with,O
SFC,O
Event,O
management,O
Ad,O
-,O
hoc,O
projects,O
assigned,O
by,O
the,O
boss,O
Period,O
:,O
July,O
2014,O
–,O
May,O
2015,O
Name,O
of,O
Company,O
:,O
The,O
Dairy,O
Farm,O
Company,O
Limited,O
Job,O
Title,O
:,O
Executive,O
Assistant,O
,,O
Legal,O
Department,O
–,O
North,O
Asia,O
Duties,O
:,O
Provide,O
secretarial,O
and,O
clerical,O
support,O
to,O
the,O
senior,O
executives,O
in,O
the,O
team,O
which,O
include,O
1,O
Head,O
of,O
Legal,O
and,O
3,O
Legal,O
Managers,O
Arrange,O
regular,O
and,O
irregular,O
meetings,O
/,O
seminar,O
/,O
workshop,O
throughout,O
the,O
year,O
for,O
the,O
Senior,O
Executives,O
Help,O
preparing,O
and,O
editing,O
legal,O
documents,O
Help,O
generating,O
and,O
editing,O
Powerpoint,O
presentation,O
Organize,O
legal,O
training,O
and,O
workshop,O
for,O
various,O
in,O
-,O
house,O
departments,O
from,O
time,O
to,O
time,O
(,O
event,O
management,O
),O
Take,O
care,O
of,O
the,O
travel,O
arrangement,O
and,O
the,O
expense,O
claims,O
for,O
the,O
entire,O
team,O
Period,O
:,O
June,O
2010,O
–,O
September,O
2013,O
Name,O
of,O
Company,O
:,O
Temple,O
Chambers,O
Company,O
Nature,O
:,O
Chambers,O
(,O
Legal,O
Services,O
),O
Job,O
Title,O
:,O
Personal,O
Assistant,O
and,O
Legal,O
Secretary,O
to,O
Barrister,O
(,O
British,O
),O
Duties,O
:,O
Provide,O
first,O
class,O
and,O
strictly,O
confidential,O
secretarial,O
and,O
administrative,O
support,O
to,O
the,O
boss,O
Help,O
preparing,O
and,O
amending,O
legal,O
documents,O
in,O
tight,O
deadlines,O
Work,O
closely,O
with,O
the,O
solicitors,O
on,O
daily,O
basis,O
To,O
set,O
up,O
meetings,O
/,O
conference,O
calls,O
/,O
video,O
conferences,O
among,O
various,O
countries,O
with,O
different,O
time,O
zones,O
Travel,O
arrangement,O
and,O
travel,O
expenses,O
claim,O
Take,O
part,O
in,O
different,O
kind,O
of,O
ad,O
-,O
hoc,O
projects,O
which,O
ever,O
assigned,O
by,O
the,O
boss,O
Help,O
planning,O
and,O
organizing,O
events,O
Manage,O
all,O
of,O
the,O
bank,O
accounts,O
for,O
the,O
boss,O
,,O
keep,O
track,O
of,O
all,O
of,O
the,O
incoming,O
and,O
outgoing,O
transaction,O
and,O
liaise,O
with,O
the,O
accountants,O
in,O
both,O
UK,O
and,O
HK,O
in,O
order,O
to,O
prepare,O
the,O
year,O
-,O
end,O
financial,O
reports,O
Book,O
-,O
keeping,O
&,O
petty,O
cash,O
control,O
Managing,O
office,O
of,O
the,O
boss,O
to,O
ensure,O
everything,O
is,O
in,O
good,O
shape,O
Personal,O
job,O
duties,O
To,O
liaise,O
with,O
the,O
house,O
maids,O
,,O
driver,O
and,O
boat,O
boys,O
on,O
very,O
frequently,O
basis,O
To,O
negotiate,O
with,O
different,O
parties,O
in,O
relation,O
to,O
all,O
of,O
the,O
properties,O
in,O
both,O
HK,O
and,O
the,O
UK,O
,,O
cars,O
and,O
yachts,O
(,O
about,O
the,O
operating,O
licenses,O
,,O
insurance,O
,,O
maintenance,O
and,O
etc,O
.,O
),O
Period,O
:,O
November,O
2008,O
–,O
May,O
2010,O
Name,O
of,O
Company,O
:,O
Black,O
Swan,O
Capital,O
(,O
International,O
),O
Limited,O
Company,O
Nature,O
:,O
Wealth,O
Management,O
Firm,O
Job,O
Title,O
:,O
Executive,O
Assistant,O
Duties,O
:,O
Provide,O
first,O
class,O
and,O
strictly,O
confidential,O
secretarial,O
support,O
to,O
2,O
expatriate,O
bosses,O
,,O
the,O
CEO,O
&,O
Chief,O
Investment,O
Officer,O
Managing,O
office,O
of,O
the,O
CEO,O
to,O
ensure,O
everything,O
is,O
on,O
the,O
right,O
track,O
Help,O
preparing,O
presentation,O
materials,O
for,O
meetings,O
Set,O
up,O
meetings,O
/,O
conference,O
calls,O
/,O
video,O
conferences,O
among,O
various,O
countries,O
with,O
different,O
time,O
zones,O
Take,O
care,O
of,O
the,O
travel,O
arrangement,O
and,O
travel,O
expenses,O
claim,O
for,O
the,O
bosses,O
as,O
well,O
as,O
the,O
other,O
potential,O
investors,O
from,O
foreign,O
countries,O
Take,O
part,O
in,O
different,O
kind,O
of,O
ad,O
-,O
hoc,O
projects,O
which,O
ever,O
assigned,O
by,O
The,O
Board,O
Serve,O
as,O
a,O
mentor,O
to,O
the,O
rest,O
of,O
the,O
admin,O
team,O
to,O
ensure,O
everything,O
is,O
running,O
smooth,O
daily,O
Help,O
planning,O
and,O
organizing,O
internal,O
company,O
events,O
like,O
X’mas,O
party,O
,,O
company,O
outing,O
as,O
well,O
as,O
the,O
other,O
external,O
events,O
like,O
seminars,O
/,O
conferences,O
Duties,O
before,O
company,O
expanded,O
:,O
Book,O
-,O
keeping,O
&,O
Petty,O
cash,O
flow,O
control,O
HR,O
duties,O
like,O
maintaining,O
staff,O
remuneration,O
record,O
,,O
leave,O
record,O
,,O
visa,O
arrangement,O
,,O
MPF,O
Arrangement,O
&,O
Payroll,O
calculation,O
Staff,O
medical,O
,,O
employee,O
compensation,O
insurance,O
arrangement,O
In,O
charge,O
all,O
of,O
the,O
administrative,O
duties,O
like,O
office,O
equipments,O
to,O
ensure,O
everything,O
’s,O
running,O
smoothly,O
Office,O
Renovation,O
Period,O
:,O
November,O
2005,O
–,O
June,O
2008,O
Name,O
of,O
Company,O
:,O
Perry,O
Capital,O
(,O
Asia,O
),O
Limited,O
Company,O
Nature,O
:,O
A,O
U.S.,O
based,O
Hedge,O
Fund,O
firm,O
Job,O
Title,O
:,O
Assistant,O
Duties,O
:,O
Provide,O
secretarial,O
support,O
to,O
a,O
team,O
of,O
8,O
analysts,O
+,O
1,O
Financial,O
Controller,O
(,O
all,O
expatriates,O
),O
Handle,O
bulky,O
travel,O
itineraries,O
for,O
the,O
analysts,O
which,O
includes,O
flight,O
/,O
hotel/,O
transportation,O
booking,O
,,O
visa,O
application,O
,,O
interpreter,O
arrangement,O
Help,O
preparing,O
the,O
presentation,O
materials,O
for,O
meetings,O
Set,O
up,O
meetings,O
/,O
conference,O
calls,O
/,O
video,O
conferences,O
among,O
various,O
countries,O
Take,O
care,O
of,O
the,O
expenses,O
claim,O
for,O
the,O
travelers,O
Serve,O
as,O
a,O
mentor,O
to,O
the,O
accounting,O
assistant,O
to,O
make,O
sure,O
the,O
book,O
-,O
keeping,O
record,O
is,O
always,O
on,O
the,O
right,O
tract,O
Serve,O
as,O
a,O
mentor,O
to,O
the,O
rest,O
of,O
the,O
admin,O
team,O
to,O
ensure,O
everything,O
is,O
running,O
smooth,O
daily,O
Petty,O
cash,O
control,O
Help,O
planning,O
and,O
organizing,O
company,O
events,O
like,O
Christmas,O
Party,O
,,O
Annual,O
Dinner,O
,,O
company,O
outing,O
,,O
etc,O
.,O
Take,O
part,O
in,O
the,O
ad,O
-,O
hoc,O
projects,O
whichever,O
assigned,O
by,O
the,O
boss,O
Period,O
:,O
May,O
2002,O
–,O
April,O
2004,O
Name,O
of,O
Company,O
:,O
NICI,O
China,O
Hong,O
Kong,O
Limited,O
/,O
NICI,O
Asia,O
Limited,O
Company,O
Nature,O
:,O
German,O
buying,O
office,O
–,O
Sundries,O
like,O
bags,O
,,O
polyresin,O
items,O
,,O
stationeries,O
,,O
plush,O
items,O
(,O
Multi,O
-,O
national,O
Company,O
),O
Job,O
Title,O
:,O
Secretary,O
to,O
Managing,O
Director,O
Duties,O
:,O
1,O
),O
Prepare,O
agenda,O
and,O
take,O
minutes,O
for,O
the,O
meetings,O
2,O
),O
Responsible,O
for,O
the,O
HR,O
duties,O
3,O
),O
Take,O
part,O
in,O
the,O
ad,O
hoc,O
projects,O
4,O
),O
Provide,O
support,O
to,O
Managing,O
Director,O
,,O
Finance,O
&,O
Administrative,O
Manager,O
,,O
Sales,O
Director,O
&,O
Product,O
Development,O
Manager,O
5,O
),O
Well,O
prepare,O
everything,O
for,O
the,O
boss,O
and,O
other,O
management,O
executives,O
before,O
their,O
business,O
trip,O
like,O
get,O
ready,O
for,O
the,O
itinerary,O
,,O
air,O
-,O
ticket,O
and,O
accommodation,O
6,O
),O
Take,O
part,O
in,O
all,O
of,O
the,O
administrative,O
duties,O
like,O
staff,O
medical,O
insurance,O
arrangement,O
,,O
MPF,O
arrangement,O
&,O
stationeries,O
control,O
in,O
the,O
office,O
and,O
report,O
to,O
the,O
boss,O
and,O
our,O
German,O
head,O
office,O
7,O
),O
Responsible,O
for,O
the,O
host,O
of,O
the,O
ad,O
hoc,O
committee,O
for,O
special,O
function,O
,,O
such,O
as,O
Christmas,O
function,O
,,O
Annual,O
Dinner,O
and,O
Awarding,O
Ceremony,O
and,O
act,O
as,O
the,O
Master,O
of,O
Ceremony,O
(,O
M.C.,O
),O
8),O
Handle,O
daily,O
incoming,O
enquiries,O
which,O
are,O
from,O
our,O
suppliers,O
and,O
head,O
office,O
9,O
),O
Monitor,O
and,O
distribute,O
the,O
work,O
to,O
the,O
office,O
assistants,O
to,O
ensure,O
the,O
daily,O
operations,O
running,O
on,O
the,O
right,O
track,O
Skills,O
Typing,O
:,O
English,O
–,O
60,O
wpm,O
Chinese,O
–,O
30,O
wpm,O
Computer,O
:,O
MS,O
Word,O
,,O
MS,O
Excel,O
,,O
Power,O
Point,O
,,O
IM,O
2002,O
Language,O
:,O
Proficient,O
in,O
Cantonese,O
,,O
English,O
and,O
Mandarin,O
HK,O
Driving,O
license,O
:,O
No,O
.,O
1A,O
Hobbies,O
Tennis,O
,,O
hiking,O
and,O
travelling,O
