Text,Tag
PERSONAL,O
PARTICULARS,O
Name,O
:,O
Tain,B-NAME
Teng,I-NAME
Nationality,O
:,O
Singaporean,B-NATIONALITY
Marital,O
Status,O
:,O
Married,O
Mobile,O
Phone,O
:,O
91713331,B-PHONE
Home,O
Phone,O
:,O
6524568,B-PHONE
Email,O
:,O
angtaiintengt@gmail.com,B-EMAIL
Address,O
:,O
Rua,B-ADDRESS
José,I-ADDRESS
Florindo,I-ADDRESS
,,I-ADDRESS
636,I-ADDRESS
,,I-ADDRESS
Paranavaí,I-ADDRESS
-,O
PR,O
PROFESSIONAL,O
EXPERIENCE,O
Country,O
Garden,O
(,O
S,O
),O
Pte,O
Ltd,O
May,O
2014,O
–,O
Present,O
Singapore,O
Admin,O
&,O
Finance,O
Manager,O
Responsible,O
for,O
finance,O
,,O
administration,O
and,O
human,O
resource,O
functions,O
,,O
reporting,O
to,O
regional,O
director,O
Budgeting,O
and,O
forecasting,O
,,O
financial,O
and,O
management,O
reporting,O
as,O
well,O
as,O
monthly,O
internal,O
reporting,O
Review,O
and,O
monitor,O
business,O
expenditures,O
,,O
cost,O
control,O
center,O
strategy,O
planning,O
Liaise,O
with,O
external,O
auditors,O
on,O
financial,O
audit,O
and,O
reporting,O
Work,O
with,O
government,O
agencies,O
including,O
IRAS,O
,,O
CPF,O
and,O
Ministry,O
of,O
Manpower,O
on,O
compliance,O
with,O
regulatory,O
requirements,O
Human,O
resource,O
function,O
including,O
payroll,O
,,O
recruitment,O
,,O
taxes,O
,,O
and,O
filling,O
to,O
government,O
bodies,O
Achievement,O
Enhance,O
the,O
efficiency,O
of,O
financial,O
procedures,O
by,O
reducing,O
the,O
lead,O
time,O
required,O
for,O
processing,O
payment,O
to,O
external,O
parties,O
Streamline,O
internal,O
control,O
by,O
effectively,O
reducing,O
the,O
operating,O
cost,O
of,O
$,O
300,000,O
on,O
a,O
$,O
2,O
million,O
budgeted,O
cost,O
Posh,O
Group,O
Pte,O
Ltd,O
Jun,O
2009,O
-,O
Dec,O
2013,O
Singapore,O
Finance,O
cum,O
HR,O
Manager,O
Responsible,O
for,O
finance,O
and,O
human,O
resource,O
department,O
,,O
reporting,O
to,O
executive,O
director,O
Month,O
-,O
end,O
closing,O
,,O
financial,O
statements,O
&,O
management,O
reporting,O
Budgeting,O
and,O
forecasting,O
,,O
monthly,O
budget,O
against,O
actual,O
variance,O
analysis,O
Cash,O
flow,O
forecasting,O
and,O
planning,O
for,O
treasury,O
management,O
Responsible,O
for,O
tax,O
computation,O
and,O
submission,O
to,O
IRAS,O
Full,O
spectrum,O
of,O
human,O
resource,O
function,O
and,O
compliance,O
with,O
government,O
rules,O
and,O
regulations,O
Achievement,O
Leading,O
to,O
form,O
the,O
finance,O
and,O
human,O
resource,O
team,O
and,O
successfully,O
implement,O
the,O
process,O
and,O
procedure,O
of,O
the,O
respective,O
departments,O
Effectively,O
reduce,O
the,O
wastage,O
of,O
stock,O
by,O
enhancing,O
the,O
inventory,O
system,O
and,O
therefore,O
improve,O
the,O
liquidity,O
of,O
cash,O
flow,O
Eden,O
Floating,O
Palace,O
Sdn,O
Bhd,O
Sep,O
2000,O
-,O
Apr,O
2005,O
Johor,O
Bahru,O
,,O
Johor,O
,,O
Malaysia,O
Finance,O
Manager,O
Head,O
of,O
finance,O
department,O
and,O
reporting,O
to,O
executive,O
director,O
Ensured,O
statutory,O
accounts,O
and,O
management,O
accounts,O
were,O
timely,O
and,O
accurately,O
prepared,O
Liaised,O
with,O
external,O
auditors,O
on,O
the,O
yearly,O
audit,O
and,O
financial,O
reporting,O
Worked,O
with,O
internal,O
auditors,O
on,O
accounting,O
and,O
operating,O
procedures,O
and,O
control,O
system,O
Responsible,O
for,O
treasury,O
function,O
of,O
the,O
company,O
Coordinated,O
with,O
company,O
department,O
heads,O
on,O
budgeting,O
and,O
forecasting,O
Fixed,O
assets,O
management,O
for,O
financial,O
and,O
internal,O
control,O
Achievement,O
Improvement,O
of,O
the,O
Accounting,O
Procedures,O
by,O
successfully,O
completing,O
and,O
submitting,O
financial,O
reports,O
within,O
stipulated,O
time,O
frame,O
Enhanced,O
procedure,O
on,O
daily,O
cash,O
handling,O
$,O
30,000,O
and,O
improved,O
internal,O
controls,O
IWA,O
Logistics,O
Pte,O
Ltd,O
Jun,O
1999,O
-,O
Aug,O
2000,O
Singapore,O
Senior,O
Account,O
Executive,O
Responsible,O
for,O
full,O
set,O
of,O
accounts,O
including,O
general,O
ledger,O
,,O
cash,O
book,O
,,O
accounts,O
receivable,O
,,O
accounts,O
payable,O
and,O
inter,O
-,O
company,O
account,O
reconciliation,O
Produced,O
accurate,O
and,O
timely,O
financial,O
statements,O
In,O
charge,O
of,O
the,O
company,O
credit,O
control,O
function,O
and,O
improved,O
customers,O
account,O
receivable,O
aging,O
Handled,O
customer,O
invoices,O
,,O
credit,O
notes,O
and,O
credit,O
advice,O
issues,O
Prepared,O
company,O
GST,O
computation,O
for,O
submission,O
to,O
IRAS,O
Coordinated,O
with,O
operation,O
(,O
export,O
and,O
import,O
),O
department,O
to,O
improve,O
accounting,O
process,O
such,O
as,O
enhanced,O
documents,O
flows,O
and,O
costing,O
procedures,O
Ensured,O
timely,O
submission,O
of,O
CPF,O
K.I.S.S.,O
Containers,O
Inc,O
Jan,O
1996,O
-,O
Jan,O
1999,O
New,O
York,O
Account,O
Officer,O
Updated,O
accounts,O
receivable,O
aging,O
schedule,O
to,O
assure,O
that,O
customers,O
remain,O
within,O
their,O
credit,O
limits,O
and,O
collected,O
past,O
due,O
accounts,O
Generated,O
and,O
analysed,O
monthly,O
reports,O
including,O
sales,O
,,O
purchases,O
,,O
accounts,O
receivable,O
and,O
accounts,O
payable,O
to,O
assist,O
principal,O
made,O
critical,O
decisions,O
Maintained,O
cash,O
book,O
to,O
avoid,O
cheques,O
returned,O
for,O
having,O
insufficient,O
funds,O
in,O
the,O
account,O
.,O
Prepared,O
monthly,O
bank,O
reconciliation,O
Recovered,O
under,O
and,O
over,O
billed,O
accounts,O
by,O
examining,O
accounting,O
records,O
and,O
contacted,O
customers,O
to,O
resolve,O
these,O
errors,O
EDUCATION,O
The,B-EDUCATION
City,I-EDUCATION
University,I-EDUCATION
of,I-EDUCATION
New,I-EDUCATION
York,I-EDUCATION
,,O
USA,O
Aug,O
1995,O
-,O
