Text,Tag
Emily,B-NAME
Lopez,I-NAME
Bachelors,O
of,O
Laws,O
(,O
LLB,O
),O
,,O
University,B-EDUCATION
of,I-EDUCATION
London,I-EDUCATION
(,O
2007,O
),O
ICA,O
Certificate,O
in,O
Anti,O
Money,O
Laundering,O
(,O
2015,O
),O
Certificate,O
in,O
Contract,O
Management,O
,,O
SIPMM,O
Singapore,O
(,O
2013,O
),O
ICSA,B-EDUCATION
Finalist,O
2017,O
(,O
estimated,O
),O
Address,O
:,O
5441,B-ADDRESS
Johnson,I-ADDRESS
Wall,I-ADDRESS
Apt,I-ADDRESS
.,I-ADDRESS
655,I-ADDRESS
,,I-ADDRESS
Amyton,I-ADDRESS
,,I-ADDRESS
IL,I-ADDRESS
28236,I-ADDRESS
Tel,O
:,O
+,B-PHONE
5818672735,I-PHONE
E,O
-,O
Mail,O
:,O
daniellehammond@hotmail.com,B-EMAIL
Date,O
of,O
Birth,O
:,O
10,B-DOB
-Sept,I-DOB
-1972,I-DOB
Nationality,O
:,O
Singapore,B-NATIONALITY
Permanent,O
Residence,O
Languages,O
Known,O
:,O
English,O
,,O
Malay,O
,,O
Tamil,O
Objective,O
:,O
I,O
am,O
an,O
Assistant,O
Vice,O
President,O
with,O
Maples,O
Fiduciary,O
Services,O
,,O
a,O
leading,O
international,O
legal,O
firm,O
advising,O
financial,O
,,O
institutional,O
,,O
business,O
and,O
private,O
clients,O
around,O
the,O
world,O
.,O
I,O
bring,O
along,O
with,O
me,O
close,O
to,O
10,O
years,O
of,O
broad,O
experience,O
in,O
Legal,O
,,O
Corporate,O
Secretarial,O
and,O
Compliance,O
with,O
various,O
Property,O
Development,O
industries,O
and,O
Corporate,O
Secretarial,O
Service,O
providers,O
in,O
Malaysia,O
&,O
Singapore,O
.,O
I,O
am,O
currently,O
seeking,O
out,O
career,O
enhancement,O
opportunity,O
with,O
a,O
renowned,O
organization,O
.,O
PROFESSIONAL,O
SKILLS,O
:,O
Legal,O
:,O
Experience,O
in,O
managing,O
contract,O
processes,O
including,O
drafting,O
,,O
evaluating,O
,,O
negotiation,O
and,O
execution,O
of,O
wide,O
range,O
of,O
commercial,O
contracts,O
such,O
as,O
preparing/,O
drafting,O
Power,O
of,O
Attorneys,O
,,O
Management,O
Services,O
Agreements,O
,,O
Share,O
Holders,O
',O
Agreement,O
,,O
Lease,O
and,O
License,O
Agreement,O
,,O
Non,O
-,O
Disclosure,O
Agreement,O
,,O
Shared,O
Services,O
Agreement,O
,,O
Commercial,O
Property,O
Acquisitions,O
and,O
Leases,O
,,O
Land,O
Acquisitions,O
and,O
Lease,O
,,O
Service,O
Agreements,O
for,O
Operations,O
and,O
etc,O
.,O
Experience,O
in,O
directing,O
and,O
determining,O
litigation,O
and,O
resolution,O
strategy,O
for,O
commercial,O
,,O
property,O
and,O
land,O
disputes,O
and,O
preparing,O
reports,O
advising,O
CEO,O
,,O
CFO,O
and,O
Managing,O
Director,O
of,O
status,O
of,O
company,O
legal,O
matters,O
.,O
Serve,O
as,O
the,O
liaison,O
between,O
corporate,O
and,O
external,O
solicitors,O
and,O
facilitated,O
exchange,O
of,O
information,O
such,O
as,O
obtaining,O
opinions,O
on,O
various,O
legal,O
issues,O
from,O
panel,O
solicitors,O
and,O
assisting,O
in,O
coordinating,O
litigation,O
cases,O
.,O
Advise,O
and,O
coordinate,O
relevant,O
legal,O
action,O
that,O
needs,O
to,O
be,O
adhered,O
to,O
by,O
various,O
divisions,O
in,O
the,O
Company,O
in,O
particularly,O
Property,O
and,O
Business,O
Development,O
units,O
.,O
Conduct,O
research,O
on,O
critical,O
legal,O
issues,O
and,O
to,O
provide,O
verbal,O
and,O
written,O
advisory,O
for,O
the,O
management,O
’s,O
consideration,O
.,O
Experience,O
in,O
handling,O
official,O
and,O
legal,O
documents,O
,,O
records,O
and,O
reports,O
,,O
file,O
statements,O
,,O
and,O
other,O
information,O
required,O
by,O
the,O
organization,O
’s,O
by,O
-,O
laws,O
and,O
government,O
laws,O
and,O
regulations,O
.,O
Independently,O
negotiated,O
on,O
Land,O
Acquisition,O
matters,O
with,O
relevant,O
Government,O
Agencies,O
in,O
Malaysia,O
.,O
Corporate,O
Secretarial,O
:,O
Experience,O
in,O
handling,O
full,O
spectrum,O
of,O
Corporate,O
Secretarial,O
duties,O
by,O
managing,O
portfolios,O
of,O
Singapore,O
business,O
entities,O
that,O
is,O
administered,O
on,O
behalf,O
of,O
clients,O
,,O
dealing,O
either,O
directly,O
with,O
clients,O
,,O
Intermediaries,O
or,O
through,O
contacts,O
at,O
International,O
Banks,O
located,O
in,O
Singapore,O
and,O
overseas,O
.,O
Advise,O
clients,O
on,O
incorporation,O
of,O
new,O
companies,O
,,O
statutory,O
administration,O
,,O
business,O
licenses,O
,,O
and,O
related,O
matters,O
Ensuring,O
statutory,O
compliance,O
which,O
includes,O
ACRA,O
filing,O
and,O
maintaining,O
statutory,O
registers,O
.,O
Updating,O
all,O
licenses,O
and,O
Companies,O
House,O
records,O
.,O
Attending,O
Board,O
meetings,O
,,O
preparing,O
agenda,O
and,O
drafting,O
of,O
minutes,O
Preparation,O
of,O
AGM,O
,,O
directors,O
and,O
shareholders,O
meetings,O
Preparation,O
of,O
annual,O
returns,O
/,O
annual,O
validations,O
Dealing,O
with,O
the,O
transfer,O
of,O
funds,O
or,O
companies,O
to,O
or,O
from,O
alternative,O
administrators,O
Preparation,O
of,O
notices,O
and,O
resolutions,O
for,O
extraordinary,O
business,O
Experience,O
in,O
liaising,O
with,O
various,O
Singapore,O
Statutory,O
Bodies,O
(,O
i.e.,O
ACRA,O
,,O
IRAS,O
,,O
Ministry,O
of,O
Finance,O
,,O
Singapore,O
Academy,O
of,O
Law,O
&,O
Foreign,O
Embassies,O
),O
on,O
Legal,O
&,O
Company,O
Secretarial,O
matters,O
Professional,O
Experience,O
:,O
MAPlES,O
FIDUCIARY,O
SERVICES,O
(,O
SINGAPORE,O
),O
PTE,O
.,O
LTD,O
.,O
November,O
2014,O
-Current,O
Assistant,O
Vice,O
President,O
Corporate,O
secretary,O
management,O
of,O
companies,O
in,O
Asia,O
Pacific,O
throughout,O
their,O
life,O
-,O
cycle,O
;,O
including,O
active,O
management,O
of,O
a,O
portfolio,O
of,O
companies,O
in,O
Singapore,O
and,O
Hong,O
Kong,O
,,O
including,O
in,O
preparing,O
and,O
organising,O
logistics,O
for,O
board,O
meetings,O
of,O
a,O
selected,O
entity,O
,,O
participating,O
in,O
directors,O
and,O
shareholders,O
meetings,O
and,O
preparing,O
minutes,O
of,O
the,O
meetings,O
Ensuring,O
external,O
filings,O
with,O
government,O
authorities,O
are,O
completed,O
with,O
statutory,O
time,O
limits,O
Advise,O
board,O
of,O
directors,O
and,O
shareholders,O
on,O
contractual,O
,,O
legal,O
and,O
regulatory,O
requirements,O
.,O
Handling,O
fund,O
structures,O
,,O
compliance,O
and,O
client,O
onboarding,O
.,O
BW,O
LPG,O
–,O
(,O
Singapore,O
),O
–,O
Shipping,O
April,O
2014,O
–,O
November,O
2014,O
Assistant,O
Manager,O
(,O
Legal,O
&,O
Corporate,O
Secretarial,O
),O
Administer,O
the,O
group,O
’s,O
subsidiaries,O
and,O
provide,O
corporate,O
secretarial,O
functions,O
to,O
the,O
group,O
Attend,O
and,O
prepare,O
for,O
Board,O
and,O
Board,O
Committee,O
meetings,O
Liaise,O
with,O
Oslo,O
Stock,O
Exchange,O
and,O
with,O
shareholders,O
on,O
public,O
company,O
on,O
listing,O
matters,O
Provide,O
accurate,O
and,O
timely,O
advice,O
on,O
a,O
range,O
of,O
legal,O
matters,O
to,O
all,O
departments,O
within,O
the,O
company,O
and,O
in,O
particular,O
general,O
legal,O
matters,O
Jeeves,O
Group,O
(,O
Singapore,O
),O
–,O
Offshore,O
Trust,O
/,O
Corporate,O
Secretarial,O
June,O
2011,O
–,O
April,O
2014,O
Assistant,O
Manager,O
(,O
Legal,O
&,O
Corporate,O
Secretarial,O
),O
Lead,O
the,O
firm,O
’s,O
corporate,O
secretarial,O
practices,O
by,O
managing,O
and,O
maintaining,O
portfolios,O
of,O
Singapore,O
business,O
entities,O
that,O
is,O
administered,O
on,O
behalf,O
of,O
clients,O
Manage,O
over,O
200,O
portfolios,O
of,O
high,O
net,O
worth,O
individuals,O
(,O
HNWI,O
),O
mainly,O
from,O
Europe,O
,,O
Russia,O
,,O
Latin,O
America,O
,,O
Australia,O
,,O
Indonesia,O
,,O
Hong,O
Kong,O
&,O
Taiwan,O
,,O
dealing,O
either,O
directly,O
with,O
the,O
clients,O
,,O
Intermediaries,O
or,O
through,O
contacts,O
at,O
International,O
Banks,O
located,O
in,O
Singapore,O
,,O
U.S.,O
and,O
Switzerland,O
.,O
Advise,O
clients,O
on,O
company,O
formation,O
,,O
company,O
statutory,O
administration,O
,,O
work,O
passes,O
,,O
business,O
licenses,O
,,O
and,O
related,O
matters,O
Drafting,O
and,O
reviewing,O
of,O
commercial,O
contracts,O
/,O
agreements,O
and,O
Board,O
Director,O
’s,O
Resolution,O
in,O
accordance,O
with,O
client,O
’s,O
instruction,O
and,O
ensuring,O
the,O
same,O
are,O
in,O
compliance,O
with,O
the,O
Legal,O
Requirement,O
in,O
Singapore,O
.,O
Handle,O
official,O
and,O
legal,O
documents,O
,,O
records,O
and,O
reports,O
,,O
file,O
statements,O
,,O
and,O
other,O
information,O
required,O
by,O
the,O
organization,O
’s,O
by,O
-,O
laws,O
and,O
government,O
laws,O
and,O
regulations,O
.,O
Provide,O
advice,O
and,O
legal,O
support,O
for,O
all,O
corporate,O
legal,O
matters,O
.,O
Ensure,O
statutory,O
compliance,O
which,O
includes,O
ACRA,O
filing,O
and,O
maintaining,O
statutory,O
registers,O
.,O
Penang,O
Development,O
Corporation,O
(,O
Malaysia,O
),O
–,O
Property,O
Development,O
September,O
2009,O
–,O
May,O
2011,O
Legal,O
Counsel,O
Managed,O
contracts,O
process,O
,,O
including,O
negotiations,O
,,O
dispute,O
resolution,O
and,O
collections,O
for,O
commercial,O
property,O
acquisitions,O
and,O
leases,O
,,O
land,O
acquisitions,O
and,O
leases,O
,,O
vendor,O
agreements,O
,,O
confidentiality,O
agreements,O
,,O
service,O
agreements,O
for,O
operations,O
.,O
Drafting,O
,,O
reviewing,O
a,O
variety,O
of,O
commercial,O
contracts,O
,,O
obtain,O
opinions,O
on,O
various,O
legal,O
issues,O
from,O
panel,O
solicitors,O
and,O
assist,O
in,O
coordinating,O
litigation,O
cases,O
.,O
Advise,O
and,O
coordinate,O
relevant,O
legal,O
action,O
that,O
needs,O
to,O
be,O
adhered,O
to,O
by,O
various,O
divisions,O
in,O
the,O
Company,O
in,O
particularly,O
Property,O
and,O
Business,O
Development,O
units,O
.,O
Direct,O
and,O
determine,O
litigation,O
and,O
resolution,O
strategy,O
for,O
commercial,O
,,O
property,O
and,O
land,O
disputes,O
;,O
prepare,O
reports,O
advising,O
CEO,O
,,O
CFO,O
and,O
Managing,O
Director,O
of,O
status,O
of,O
company,O
legal,O
matters,O
.,O
Served,O
as,O
the,O
liaison,O
between,O
corporate,O
and,O
external,O
solicitors,O
and,O
facilitated,O
exchange,O
of,O
information,O
.,O
Conduct,O
research,O
on,O
critical,O
legal,O
issues,O
and,O
to,O
provide,O
verbal,O
and,O
written,O
advisory,O
for,O
the,O
management,O
’s,O
consideration,O
.,O
Independently,O
negotiated,O
on,O
Land,O
Acquisition,O
matters,O
with,O
relevant,O
Government,O
Agencies,O
.,O
Uphold,O
and,O
protect,O
the,O
Company,O
’s,O
interest,O
in,O
all,O
legal,O
matters,O
and,O
ensure,O
adherence,O
to,O
the,O
statutory,O
,,O
regulatory,O
and,O
internal,O
corporate,O
requirements,O
.,O
PJ,O
Development,O
Berhad,O
(,O
Malaysia,O
),O
-,O
Investment,O
Holding,O
and,O
Property,O
Development,O
May,O
2008,O
–,O
September,O
2009,O
Legal,O
&,O
Company,O
Secretarial,O
Executive,O
Drafting,O
legal,O
contracts,O
and,O
other,O
commercial,O
agreements,O
and,O
providing,O
general,O
legal,O
advice,O
and,O
follow,O
up,O
on,O
agreements,O
and,O
other,O
legal,O
matters,O
to,O
completion,O
.,O
Assist,O
the,O
Company,O
Secretary,O
in,O
the,O
arrangement,O
of,O
Board,O
of,O
Directors,O
’,O
meetings,O
including,O
arrangement,O
on,O
the,O
preparation,O
of,O
the,O
agenda,O
papers,O
and,O
following,O
-,O
up,O
on,O
the,O
matters,O
raised,O
during,O
the,O
meetings,O
as,O
well,O
as,O
convening,O
of,O
AGMs,O
and,O
EGMs,O
.,O
Monitor,O
intellectual,O
property,O
of,O
the,O
company,O
.,O
Anuarul,O
,,O
Azizan,O
&,O
Chew,O
(,O
Malaysia,O
),O
-,O
Corporate,O
Services,O
Jun,O
2007,O
–,O
May,O
2008,O
Legal,O
&,O
Company,O
Secretarial,O
Assistant,O
EDUCATION,O
SUMMARY,O
:,O
Current,O
:,O
Institute,B-EDUCATION
of,I-EDUCATION
Chartered,I-EDUCATION
Secretaries,I-EDUCATION
and,I-EDUCATION
Administrators,I-EDUCATION
(,O
ICSA,B-EDUCATION
),O
Taxation,O
and,O
Financial,O
Accounting,O
(,O
Merit,O
),O
(,O
Currently,O
pursuing,O
four,O
Final,O
Professional,O
Papers,O
),O
2015,O
:,O
ICA,O
Certificate,O
in,O
Anti,O
Money,O
Laundering,O
2012,O
:,O
Certificate,O
in,O
Contract,O
Management,O
,,O
Singapore,O
Institute,O
of,O
Purchasing,O
and,O
Materials,O
Management,O
2004,O
-,O
2007,O
:,O
Bachelors,O
of,O
Laws,O
(,O
LLB,O
),O
,,O
University,B-EDUCATION
Of,I-EDUCATION
London,I-EDUCATION
TECHNICAL,O
SKILLS,O
:,O
Microsoft,O
Word,O
,,O
PowerPoint,O
,,O
Excel,O
,,O
MS,O
office,O
,,O
Outlook,O
ADDITIONAL,O
INFORMATION,O
Availability,O
Date,O
:,O
Two,O
months,O
’,O
notice,O
Current,O
Salary,O
/,O
Allowance,O
:,O
SGD7315.00,O
Current,O
Bonuses,O
:,O
Performance,O
(,O
~2,O
month,O
),O
References,O
:,O
Available,O
on,O
request,O
1,O
|,O
Page,O
