Text,Tag
Jacqueline,B-NAME
Wallace,I-NAME
Mobile,O
:,O
+13,B-PHONE
7635,I-PHONE
7129,I-PHONE
Email,O
:,O
zrogers@yahoo.com,B-EMAIL
WORK,O
EXPERIENCE,O
Southern,O
Capital,O
Group,O
Pte,O
Ltd,O
(,O
Private,O
Equity,O
Fund,O
Accountant,O
),O
May,O
2016,O
–,O
Present,O
Prepares,O
full,O
set,O
of,O
accounts,O
including,O
Partner,O
's,O
Capital,O
Statement,O
Performs,O
ongoing,O
KYC,O
/,O
AML,O
monitoring,O
for,O
the,O
company,O
’s,O
fund,O
entities,O
Involves,O
in,O
fund,O
regulatory,O
compliance,O
with,O
MAS,O
Coordinates,O
with,O
internal,O
and,O
external,O
auditors,O
,,O
various,O
service,O
providers,O
and,O
other,O
stakeholders,O
Ernst,O
&,O
Young,O
LLP,O
(,O
Senior,O
Audit,O
Associate,O
),O
January,O
2014,O
–,O
April,O
2016,O
Led,O
the,O
team,O
in,O
auditing,O
the,O
financials,O
and,O
operating,O
control,O
environment,O
of,O
clients,O
in,O
diversified,O
industries,O
Executed,O
the,O
planning,O
to,O
completion,O
of,O
the,O
group,O
and,O
statutory,O
audit,O
Provided,O
recommendations,O
in,O
the,O
operating,O
and,O
internal,O
control,O
environment,O
based,O
on,O
the,O
best,O
practices,O
observed,O
QUALIFICATION,O
&,O
EDUCATION,O
Chartered,O
Accountant,O
of,O
Singapore,O
Obtained,O
April,O
2017,O
Institute,B-EDUCATION
of,I-EDUCATION
Singapore,I-EDUCATION
Chartered,I-EDUCATION
Accountants,I-EDUCATION
Bachelor,O
of,O
Accountancy,O
August,O
2010,O
–,O
December,O
2013,O
Second,O
Class,O
Honours,O
(,O
Upper,O
Division,O
),O
Nanyang,B-EDUCATION
Business,I-EDUCATION
School,I-EDUCATION
,,O
Nanyang,B-EDUCATION
Technological,I-EDUCATION
University,I-EDUCATION
,,O
Singapore,O
Bachelor,O
of,O
Business,O
Administration,O
–,O
Banking,O
and,O
Finance,O
August,O
2010,O
–,O
December,O
2013,O
Second,O
Class,O
Honours,O
(,O
Upper,O
Division,O
),O
Nanyang,B-EDUCATION
Business,I-EDUCATION
School,I-EDUCATION
,,O
Nanyang,B-EDUCATION
Technological,I-EDUCATION
University,I-EDUCATION
,,O
Singapore,O
GCE,O
',O
A,O
',O
Levels,O
Certificate,O
Obtained,O
2009,O
Victoria,O
Junior,O
College,O
Total,O
of,O
5,O
distinctions,O
obtained,O
CO,O
-,O
CURRICULAR,O
ACTIVITIES,O
Nanyang,B-EDUCATION
Technological,I-EDUCATION
University,I-EDUCATION
Hall,O
of,O
Residence,O
Committee,O
September,O
2010,O
–,O
May,O
2011,O
Cultural,O
Director,O
Led,O
four,O
portfolios,O
–,O
Dance,O
,,O
Jam,O
Band,O
,,O
Sing,O
and,O
Strum,O
Group,O
,,O
Hall,O
Production,O
Planned,O
and,O
executed,O
concerts,O
and,O
events,O
like,O
Cultural,O
Night,O
and,O
Mid,O
-,O
Autumn,O
Festival,O
South,O
East,O
Community,O
Development,O
Centre,O
Y2Y,O
Network,O
2009,O
Vice,O
Chairman,O
of,O
',O
Camp,O
Aurora,O
',O
Led,O
the,O
team,O
in,O
organizing,O
a,O
three,O
-,O
days,O
children,O
camp,O
for,O
children,O
from,O
the,O
lower,O
-,O
income,O
group,O
SKILLS,O
PROFICIENCY,O
IT,O
proficiency,O
:,O
Microsoft,O
Office,O
Suite,O
,,O
Microsoft,O
Dynamics,O
NAV,O
(,O
ERP,O
),O
Language,O
:,O
English,O
(,O
Advanced,O
),O
,,O
Mandarin,O
Chinese,O
(,O
Advanced,O
),O
