Text,Tag
David,B-NAME
Miller,I-NAME
(,O
Poland,O
PR,O
),O
+71,B-PHONE
1759,I-PHONE
1369,I-PHONE
•,O
warekathy@yahoo.com,B-EMAIL
PROFESSIONAL,O
HISTORY,O
FUND,O
ADMINISTRATOR,O
MANAGER,O
,,O
SS&C,O
Private,O
Equity,O
Pte,O
.,O
Ltd.,O
Feb,O
2017,O
–,O
Current,O
Working,O
in,O
a,O
team,O
of,O
six,O
with,O
fund,O
structure,O
of,O
Master,O
-,O
feeders,O
,,O
Co,O
-,O
Invest,O
and,O
Carry,O
fund,O
.,O
Review,O
daily,O
BAU,O
etc,O
daily,O
treasury,O
report,O
and,O
payment,O
.,O
Preparing,O
quarterly,O
financial,O
statement,O
ensure,O
is,O
compliance,O
with,O
accounting,O
policies,O
US,O
GAAP,O
.,O
Manage,O
day,O
-,O
to,O
-,O
day,O
communications,O
with,O
the,O
client,O
and,O
ensure,O
client,O
deliverables,O
are,O
met,O
Review,O
/,O
Preparation,O
of,O
Limited,O
Partner,O
’s,O
capital,O
account,O
allocation,O
,,O
Management,O
fees,O
calculation,O
,,O
and,O
Waterfall,O
.,O
Prepare,O
the,O
calculation,O
on,O
Limited,O
Partner,O
’s,O
distribution,O
including,O
notice,O
to,O
Limited,O
Partners,O
.,O
FUND,O
ADMINISTRATOR,O
MANAGER,O
,,O
State,O
Street,O
Fund,O
Service,O
(,O
Singapore,O
),O
Pte,O
.,O
Ltd.,O
Dec,O
2015,O
–,O
Feb,O
2017,O
Manage,O
day,O
-,O
to,O
-,O
day,O
communications,O
with,O
the,O
client,O
and,O
ensure,O
client,O
deliverables,O
are,O
met,O
.,O
Review,O
and,O
understanding,O
of,O
investment,O
fund,O
legal,O
documents,O
and,O
ensure,O
compliance,O
with,O
operational,O
and,O
accounting,O
procedures,O
Review,O
quarterly,O
and,O
yearly,O
financial,O
statement,O
ensure,O
is,O
compliance,O
with,O
accounting,O
policies,O
US,O
GAAP,O
,,O
IFRS,O
and,O
Local,O
GAAP,O
.,O
Review,O
/,O
Preparation,O
