Text,Tag
Resume,O
Tse,O
Yik,O
Chun,O
,,O
Eric,O
Page,O
2,O
of,O
2,O
Resume,O
Name,O
:,O
Patrick,B-NAME
Villegas,I-NAME
Gender,O
:,O
Male,B-GENDER
Date,O
of,O
Birth,O
:,O
March,B-DOB
08,I-DOB
,,I-DOB
1933,I-DOB
Place,O
of,O
Birth,O
:,O
Hong,B-NATIONALITY
Kong,I-NATIONALITY
Marital,O
Status,O
:,O
Single,O
Address,O
:,O
16080,B-ADDRESS
Silva,I-ADDRESS
Mall,I-ADDRESS
Suite,I-ADDRESS
568,I-ADDRESS
,,I-ADDRESS
Jasminehaven,I-ADDRESS
,,I-ADDRESS
MD,I-ADDRESS
69137,O
Contact,O
No,O
.,O
:,O
9626,B-PHONE
-,I-PHONE
7459,I-PHONE
(,O
Mobile,O
),O
Email,O
:,O
andersenapril@gilbert-perez.biz,B-EMAIL
Education,O
September,O
2015,O
to,O
Present,O
The,O
Hong,O
Kong,O
Polytechnic,B-EDUCATION
University,I-EDUCATION
Master,O
of,O
Corporate,O
Governance,O
October,O
2009,O
to,O
May,O
2010,O
:,O
Northumbria,B-EDUCATION
University,I-EDUCATION
BA,O
(,O
Hons,O
.,O
),O
in,O
Business,O
Management,O
Working,O
Experiences,O
September,O
2010,O
to,O
May,O
2012,O
and,O
April,O
2015,O
to,O
June,O
2017,O
Company,O
Name,O
:,O
Intertrust,O
(,O
Hong,O
Kong,O
),O
Limited,O
Last,O
Position,O
:,O
Senior,O
Company,O
Secretarial,O
Administrator,O
Job,O
Duties,O
:,O
Handle,O
full,O
range,O
of,O
company,O
secretarial,O
assignments,O
for,O
both,O
Hong,O
Kong,O
and,O
Offshore,O
companies,O
;,O
Handle,O
administration,O
works,O
of,O
Trust,O
(,O
e.g.,O
set,O
up,O
,,O
distribution,O
,,O
deed,O
of,O
gift,O
,,O
deed,O
of,O
assignment,O
,,O
vesting,O
and,O
annual,O
review,O
),O
;,O
Develop,O
and,O
maintain,O
good,O
relationship,O
with,O
clients,O
under,O
my,O
portfolios,O
(,O
include,O
two,O
star,O
clients,O
of,O
Hong,O
Kong,O
office,O
),O
and,O
the,O
portfolios,O
of,O
my,O
superiors,O
;,O
Being,O
the,O
coordinator,O
to,O
coordinate,O
with,O
other,O
offices,O
in,O
different,O
jurisdictions,O
for,O
the,O
completion,O
of,O
clients,O
’,O
assignments,O
and,O
preparation,O
of,O
budget,O
for,O
coming,O
year,O
;,O
Assist,O
business,O
development,O
division,O
to,O
explore,O
new,O
business,O
from,O
existing,O
clients,O
,,O
refer,O
of,O
new,O
business,O
to,O
other,O
divisions,O
and,O
other,O
offices,O
and,O
negotiate,O
and,O
setting,O
the,O
fee,O
schedule,O
with,O
clients,O
;,O
Handle,O
several,O
compliance,O
projects,O
(,O
i.e.,O
Common,O
Report,O
Standard,O
,,O
FATCA,O
),O
,,O
and,O
internal,O
compliance,O
issues,O
(,O
i.e.,O
New,O
Client,O
Acceptance,O
,,O
Regular,O
file,O
review,O
),O
;,O
Report,O
the,O
financial,O
performance,O
of,O
the,O
star,O
clients,O
to,O
Financial,O
Director,O
of,O
Hong,O
Kong,O
office,O
;,O
and,O
Members,O
of,O
Event,O
Committee,O
of,O
Hong,O
Kong,O
office,O
.,O
Work,O
Experiences,O
(,O
Continue,O
),O
August,O
2014,O
to,O
March,O
2015,O
Company,O
Name,O
:,O
AIA,O
International,O
Limited,O
Last,O
Position,O
:,O
Wealth,O
Management,O
and,O
Protection,O
Manager,O
Job,O
Duties,O
:,O
Share,O
Wealth,O
Management,O
knowledge,O
and,O
market,O
view,O
to,O
client,O
;,O
Introduce,O
Company,O
's,O
products,O
