Text,Tag
Hayley,B-NAME
Lopez,I-NAME
alivingston@gmail.com,B-EMAIL
+65,B-PHONE
68816631,I-PHONE
EDUCATION,O
SINGAPORE,B-EDUCATION
MANAGEMENT,I-EDUCATION
UNIVERSITY,I-EDUCATION
Aug,O
2017,O
Master,O
of,O
Applied,O
Finance,O
RENMIN,B-EDUCATION
UNIVERSITY,I-EDUCATION
OF,I-EDUCATION
CHINA,I-EDUCATION
–,O
CHINA,O
Jul,O
2011,O
Master,O
of,O
Business,O
Economics,O
CHINA,B-EDUCATION
UNIVERSITY,I-EDUCATION
OF,I-EDUCATION
GEOSCIENCES,I-EDUCATION
–,O
CHINA,O
Jul,O
2008,O
Bachelor,O
of,O
Economics,O
GPA(3.43/4.0,O
),O
,,O
First,O
Class,O
Honors,O
EXPERIENCE,O
Shanghai,O
Jewellerywater,O
Asset,O
Management,O
Co,O
.,O
,Ltd,O
–,O
China,O
Sep,O
2015-Jul,O
2016,O
A,O
private,O
equity,O
company,O
,,O
operating,O
in,O
the,O
form,O
of,O
FOF,O
with,O
AUM,O
of,O
5,O
billion,O
Yuan,O
Equity,O
Investment,O
Department,O
Assistant,O
Fund,O
Manager,O
Managed,O
the,O
legal,O
and,O
operational,O
structure,O
of,O
FOF,O
to,O
actively,O
contribute,O
to,O
the,O
pipeline,O
of,O
fund,O
set,O
-,O
ups,O
Processed,O
of,O
trades,O
and,O
calculation,O
of,O
NAV,O
for,O
the,O
Funds,O
Coordinated,O
with,O
fund,O
manager,O
,,O
investors,O
,,O
prime,O
brokers,O
etc,O
Implemented,O
systems,O
and,O
controls,O
regarding,O
FOF,O
Prepared,O
regular,O
updates,O
for,O
internal,O
reporting,O
and,O
investors,O
Analyzed,O
equity,O
project,O
feasibility,O
from,O
the,O
perspective,O
of,O
the,O
overall,O
industry,O
,,O
company,O
growth,O
,,O
cash,O
flows,O
and,O
cost,O
and,O
benefits,O
Korea,O
Development,O
Bank,O
Shanghai,O
Branch,O
–,O
China,O
Aug,O
2011-Dec,O
2014,O
Corporate,O
Department,O
Relationship,O
Manager,O
Performed,O
customer,O
due,O
diligence,O
and,O
comprehensive,O
services,O
mainly,O
to,O
Korean,O
companies,O
,,O
including,O
loans,O
,,O
deposits,O
,,O
syndicated,O
loans,O
Coordinated,O
with,O
headquarter,O
,,O
product,O
,,O
distribution,O
and,O
marketing,O
departments,O
Reviewed,O
submitted,O
information,O
of,O
loan,O
draw,O
-,O
down,O
and,O
rollover,O
Monitored,O
the,O
value,O
of,O
the,O
collateral,O
Prepared,O
reports,O
to,O
the,O
domestic,O
regulatory,O
agencies,O
on,O
a,O
regular,O
basis,O
ADDITIONAL,O
Passed,O
CFA,O
LEVEL,O
2,O
exam,O
,,O
CFA,O
LEVEL,O
3,O
candidate,O
for,O
June,O
2017,O
exam,O
Chinese,O
Securities,O
/,O
funds,O
/,O
futures,O
/,O
banking,O
qualification,O
certificates,O
Language,O
fluency,O
:,O
Mandarin,O
,,O
English,O
,,O
Korean(Business,O
),O
Software,O
:,O
Wind,O
,,O
Bloomberg,O
,,O
Word,O
,,O
Excel,O
,,O
PowerPoint,O
,,O
Outlook,O
Hobbies,O
:,O
Badminton,O
,,O
Swimming,O
,,O
Climbing,O
,,O
