Text,Tag
Rachael,B-NAME
Price,I-NAME
77170,B-ADDRESS
Kramer,I-ADDRESS
Path,I-ADDRESS
Suite,I-ADDRESS
602,I-ADDRESS
Huntertown,I-ADDRESS
+931,B-PHONE
4965,I-PHONE
-,I-PHONE
5180,I-PHONE
|,O
zhill@hotmail.com,B-EMAIL
SUMMARY,O
Rachel,B-NAME
holds,O
a,O
B.S.,O
in,O
major,O
of,O
Accounting,O
and,O
Finance,O
,,O
and,O
she,O
also,O
achieved,O
a,O
Masters,O
of,O
Accounting,O
from,O
Kelley,B-EDUCATION
School,I-EDUCATION
of,I-EDUCATION
Business,I-EDUCATION
in,O
the,O
United,O
States,O
.,O
After,O
completed,O
all,O
USCPA,O
examinations,O
,,O
Rachel,B-NAME
has,O
2,O
+,O
year,O
finance,O
and,O
accounting,O
experience,O
in,O
TMT,O
and,O
Education,O
industry,O
,,O
EXPERIENCE,O
West,O
Island,O
School,O
,,O
Hong,O
Kong,O
October,O
2016,O
–,O
Present,O
Finance,O
Assistant,O
–,O
Accounts,O
Receivable,O
Issued,O
over,O
300,O
invoices,O
each,O
term,O
and,O
worked,O
proactively,O
with,O
other,O
departments,O
in,O
identifying,O
and,O
resolving,O
accounts,O
receivable,O
related,O
issues,O
.,O
Proceeded,O
and,O
posted,O
all,O
payments,O
from,O
customers,O
/,O
parents,O
and,O
created,O
payment,O
summary,O
report,O
for,O
finance,O
manager,O
to,O
have,O
a,O
clear,O
view,O
of,O
accounts,O
receivable,O
on,O
a,O
daily,O
basis,O
.,O
Supervised,O
and,O
trained,O
a,O
new,O
team,O
member,O
to,O
ensure,O
the,O
accounts,O
payable,O
function,O
transitioned,O
successfully,O
.,O
Resolved,O
customer,O
and,O
parent,O
's,O
concerns,O
,,O
complaints,O
,,O
and,O
inquiries,O
regarding,O
payment,O
transactions,O
using,O
exceptional,O
problem,O
solving,O
skill,O
and,O
customer,O
-,O
oriented,O
approach,O
.,O
Finance,O
Assistant,O
–,O
Accounts,O
Payable,O
January,O
2016,O
–,O
October,O
2016,O
Accurately,O
recorded,O
approximately,O
200,O
invoices,O
per,O
month,O
on,O
accounting,O
system,O
,,O
and,O
managed,O
petty,O
cash,O
,,O
staff,O
expense,O
reimbursement,O
and,O
fixed,O
assets,O
.,O
Ensured,O
the,O
A,O
/,O
P,O
process,O
in,O
accordance,O
with,O
corporate,O
accounting,O
policies,O
,,O
and,O
addressed,O
escalated,O
issues,O
from,O
employees,O
and,O
vendors,O
regarding,O
accounts,O
payable,O
.,O
Launch,O
a,O
new,O
technology,O
tools,O
with,O
IT,O
department,O
to,O
ensure,O
keep,O
track,O
of,O
fixed,O
assets,O
procedures,O
more,O
efficiently,O
.,O
Robert,O
Half,O
Accountemps,O
,,O
San,O
Francisco,O
Office,O
July,O
2013-,O
July,O
2014,O
Accountant,O
(,O
Contractors,O
),O
Conducted,O
substantive,O
audit,O
procedures,O
on,O
expense,O
reimbursements,O
with,O
the,O
client,O
controller,O
.,O
Created,O
and,O
maintained,O
documentations,O
to,O
record,O
and,O
manage,O
clients,O
’,O
contracts,O
information,O
based,O
on,O
territory,O
and,O
transaction,O
period,O
.,O
Grandall,O
Law,O
Firm,O
,,O
Beijing,O
,,O
China,O
May,O
2012-,O
July,O
2012,O
Attorney,O
Assistant,O
Intern,O
Researched,O
and,O
drafted,O
technical,O
memorandum,O
regarding,O
trade,O
and,O
competition,O
issues,O
among,O
China,O
and,O
other,O
countries,O
.,O
Collected,O
evidence,O
and,O
testimony,O
for,O
the,O
China,O
Commerce,O
Department,O
to,O
substantiate,O
financial,O
,,O
competitive,O
,,O
and,O
trade,O
information,O
requests,O
from,O
other,O
countries,O
.,O
BDO,O
China,O
SHU,O
LUN,O
PAN,O
Certified,O
Public,O
Accountants,O
LLP,O
,,O
Shanghai,O
,,O
China,O
February,O
–,O
May,O
2012,O
Audit,O
Intern,O
(,O
received,O
full,O
time,O
offer,O
),O
Performed,O
audit,O
procedures,O
for,O
three,O
public,O
companies,O
in,O
real,O
estate,O
and,O
manufacture,O
industries,O
for,O
2011,O
annual,O
reports,O
issuing,O
.,O
Developed,O
spreadsheet,O
models,O
to,O
verify,O
and,O
assure,O
the,O
data,O
accuracy,O
of,O
entity,O
’s,O
fixed,O
asset,O
,,O
inventory,O
and,O
construction,O
in,O
process,O
in,O
compliance,O
with,O
PRC,O
Accounting,O
Standards,O
.,O
Coordinated,O
the,O
client,O
leadership,O
and,O
project,O
manager,O
to,O
allocate,O
available,O
resources,O
and,O
maintained,O
project,O
management,O
office,O
to,O
ensure,O
project,O
delivery,O
.,O
EDUCATION,O
Kelley,B-EDUCATION
School,I-EDUCATION
of,I-EDUCATION
Business,I-EDUCATION
,,O
Indiana,O
University,O
,,O
Bloomington,O
,,O
IN,O
May,O
2013,O
Master,O
of,O
Science,O
in,O
Accounting,O
GPA,O
:,O
3.6/4.00,O
B.S.,O
,,O
majors,O
in,O
Accounting,O
and,O
Finance,O
GPA,O
:,O
Accounting,O
Coursework,O
:,O
3.72/4.00,O
;,O
Finance,O
Coursework,O
:,O
3.74/4.00,O
ADDITIONAL,O
Certification,O
:,O
AICPA,O
,,O
State,O
of,O
California,O
(,O
passed,O
all,O
exams,O
,,O
pursuing,O
certification,O
),O
Language,O
:,O
Native,O
in,O
Mandarin,O
and,O
Cantonese,O
;,O
fluent,O
in,O
English,O
Award,O
:,O
“,O
Best,O
PowerPoint,O
”,O
team,O
award,O
on,O
campus,O
PwC,O
xAct,O
Case,O
Competition,O
Volunteer,O
:,O
International,O
Volunteer,O
in,O
Manos,O
de,O
Jesus,O
Nursing,O
home,O
of,O
Cartago,O
,,O
Costa,O
Rica,O
in,O
2012,O
