Text,Tag
VALERIE,B-NAME
BOWEN,I-NAME
Address,O
:,O
598,B-ADDRESS
Riley,I-ADDRESS
Ville,I-ADDRESS
,,I-ADDRESS
West,I-ADDRESS
John,I-ADDRESS
,,I-ADDRESS
WI,I-ADDRESS
80854,I-ADDRESS
Contact,O
No,O
:,O
8269861,B-PHONE
Citizenship,O
:,O
German,B-NATIONALITY
Marital,O
Status,O
:,O
Single,O
Email,O
:,O
vbowen1983@hotmail.com,B-EMAIL
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
_,O
SUMMARY,O
:,O
10,O
years,O
of,O
experience,O
in,O
finance,O
and,O
accounting,O
in,O
the,O
financial,O
and,O
oil,O
&,O
gas,O
industry,O
Effective,O
team,O
-,O
player,O
,,O
Strong,O
ability,O
to,O
multi,O
-,O
task,O
and,O
work,O
independently,O
Excellent,O
PC,O
skills,O
,,O
especially,O
in,O
Excel,O
-,O
ability,O
to,O
create,O
and,O
apply,O
various,O
formulas,O
,,O
pivot,O
table,O
and,O
write,O
Macros,O
Excellent,O
language,O
skills,O
–,O
bilingual,O
(,O
English,O
&,O
Mandarin,O
),O
;,O
fluent,O
in,O
oral,O
Hokkien,O
and,O
Cantonese,O
EXPERIENCE,O
:,O
Period,O
Contractor,O
,,O
Trust,O
Accounting,O
July,O
2013,O
-,O
Present,O
Credit,O
Suisse,O
Trust,O
Holdings,O
Limited,O
(,O
Private,O
Banking,O
),O
Reason,O
for,O
leaving,O
:,O
