Text,Tag
Michael,B-NAME
Johnson,I-NAME
•,O
Cellular,O
Number,O
:,O
+516.521.0005,B-PHONE
•,O
Email,O
Address,O
:,O
brookemoore@yahoo.com,B-EMAIL
Brief,O
Introduction,O
Graduated,O
from,O
University,B-EDUCATION
of,I-EDUCATION
London,I-EDUCATION
(,I-EDUCATION
UOL,I-EDUCATION
),I-EDUCATION
,,O
BSc,O
(,O
Honours,O
),O
in,O
Banking,O
and,O
Finance,O
ACHIEVEMENT,O
AND,O
SKILLS,O
Achieved,O
Top,O
10,O
in,O
Saxo,O
Trading,O
Talents,O
Asia,O
Pacific,O
2016,O
(,O
Multi,O
Asset,O
Trading,O
Competition,O
),O
2,O
years,O
of,O
retail,O
trading,O
experience,O
(,O
Price,O
action,O
candlestick,O
trading,O
with,O
fundamental,O
analysis,O
),O
Competent,O
in,O
English,O
and,O
Mandarin,O
(,O
written,O
and,O
verbal,O
),O
Moderately,O
proficient,O
in,O
C++,O
programming,O
EDUCATION,O
University,B-EDUCATION
of,I-EDUCATION
London,I-EDUCATION
Aug’13,O
–,O
Aug’16,O
BSc,O
(,O
Honours,O
),O
in,O
Banking,O
and,O
Finance,O
Republic,B-EDUCATION
Polytechnic,I-EDUCATION
Apr’08–Apr’11,O
Diploma,O
in,O
Business,O
Computing,O
WORK,O
EXPERIENCE,O
DBS,O
Dec’16,O
-,O
Present,O
Analyst,O
■,O
Generate,O
reports,O
from,O
Murex,O
and,O
prepare,O
cash,O
flow,O
reports,O
for,O
traders,O
■,O
Reconcile,O
GL,O
against,O
cash,O
flow,O
projection,O
report,O
of,O
previous,O
day,O
value,O
■,O
Check,O
for,O
failed,O
receipt,O
,,O
payment,O
and,O
discrepancy,O
of,O
treasury,O
funds,O
■,O
Escalate,O
failed,O
trade,O
to,O
relevant,O
departments,O
&,O
Investigation,O
Team,O
for,O
follow,O
-,O
up,O
■,O
Ensure,O
minor,O
agent,O
accounts,O
are,O
funded,O
through,O
funds,O
transfer,O
from,O
main,O
agents,O
when,O
necessary,O
SCIEX,O
Jul’14-Aug’16,O
Accounts,O
Assistant,O
■,O
Handle,O
day,O
to,O
day,O
accounts,O
payables,O
function,O
(,O
processing,O
of,O
suppliers,O
’,O
invoices,O
),O
■,O
Liaise,O
with,O
suppliers,O
and,O
buyers,O
to,O
ensure,O
payment,O
of,O
invoices,O
are,O
made,O
promptly,O
■,O
Assist,O
and,O
help,O
out,O
in,O
internal,O
and,O
external,O
audit,O
processes,O
■,O
Monitoring,O
and,O
reconciliation,O
of,O
AP,O
aging,O
&,O
vendor,O
records,O
■,O
Preparation,O
of,O
monthly,O
reconciliation,O
on,O
timely,O
basis,O
NTU,O
Ventures,O
Pte,O
Ltd,O
May’11-Jul’11,O
Intern,O
Managed,O
and,O
help,O
out,O
on,O
various,O
event,O
matters,O
Created,O
new,O
business,O
work,O
flow,O
using,O
Bonita,O
Soft,O
Assist,O
mentors,O
in,O
ad,O
hoc,O
start,O
-,O
up,O
incubator,O
process,O
Olympus,O
Singapore,O
Feb’10,O
–,O
Apr’10,O
Sales,O
&,O
Marketing,O
(,O
Intern,O
),O
Create,O
brand,O
awareness,O
via,O
Olympus,O
various,O
social,O
media,O
platforms,O
Involved,O
in,O
official,O
Olympus,O
promotion,O
events,O
(,O
IT,O
Show,O
,,O
Product,O
Launch,O
),O
Handled,O
visual,O
merchandising,O
at,O
retail,O
outlets,O
to,O
improve,O
sales,O
