Text,Tag
RESUME,O
Kyle,B-NAME
Duncan,I-NAME
PSC,B-ADDRESS
8410,I-ADDRESS
,,I-ADDRESS
Box,I-ADDRESS
6890,I-ADDRESS
APO,I-ADDRESS
AA,I-ADDRESS
77939,I-ADDRESS
(,B-PHONE
+89)3098,I-PHONE
8138,I-PHONE
kyledunc@gmail.com,B-EMAIL
Objective,O
To,O
widen,O
my,O
perspectives,O
,,O
and,O
gain,O
valuable,O
knowledge,O
by,O
attaining,O
experience,O
from,O
a,O
growth,O
-,O
oriented,O
organization,O
.,O
Skills,O
Bilingual,O
:,O
Able,O
to,O
converse,O
well,O
in,O
both,O
English,O
and,O
Mandarin,O
Microsoft,O
Office,O
:,O
Proficient,O
in,O
Word,O
,,O
Excel,O
and,O
PowerPoint,O
Accounting,O
Software,O
:,O
Proficient,O
in,O
SAP,O
,,O
MYOB,O
,,O
Great,O
Plains,O
and,O
Sage,O
:,O
ACCPAC,O
Currently,O
studying,O
for,O
ACCA,O
Professional,O
Papers,O
Experience,O
March,O
2017,O
–,O
Current,O
Full,O
-,O
time,O
Accounts,O
Executive,O
with,O
Harry,O
's,O
International,O
Pte,O
Ltd,O
Data,O
-,O
entry,O
for,O
supplier,O
invoices,O
Reconcile,O
with,O
supplier,O
's,O
Statement,O
of,O
Account,O
as,O
at,O
month,O
end,O
to,O
prepare,O
for,O
payment,O
Prepare,O
payment,O
of,O
invoices,O
via,O
GIRO,O
or,O
cheque,O
Liaise,O
with,O
suppliers,O
and,O
outlets,O
to,O
confirm,O
invoice,O
information,O
Maintenance,O
and,O
improvement,O
of,O
good,O
filing,O
system,O
for,O
large,O
volume,O
invoices,O
June,O
2016,O
–,O
February,O
2017,O
Contract,O
Accounts,O
Executive,O
with,O
Wilmar,O
Group,O
Preparation,O
of,O
Expenses,O
Summary,O
Listing,O
for,O
two,O
Wilmar,O
Innovation,O
Centres,O
Preparation,O
of,O
monthly,O
reports,O
for,O
Expenses,O
such,O
as,O
Admin,O
,,O
Donations,O
,,O
Forex,O
,,O
Consultancy,O
Fees,O
and,O
Project,O
Expenses,O
.,O
Data,O
entry,O
for,O
invoices,O
and,O
GST,O
details,O
for,O
Standard,O
Rated,O
,,O
Zero,O
-,O
Rated,O
and,O
Revenue,O
items,O
for,O
GST,O
Reporting,O
Identifying,O
payments,O
on,O
behalf,O
of,O
other,O
companies,O
and,O
raising,O
debit,O
notes,O
for,O
rebilling,O
.,O
Liaise,O
with,O
Wilmar,O
Innovation,O
Centre,O
labs,O
for,O
invoices,O
and,O
claims,O
Liaise,O
with,O
China,O
inter,O
-,O
companies,O
for,O
loans,O
Preparation,O
of,O
Loan,O
and,O
Interest,O
Repayment,O
Letters,O
in,O
Mandarin,O
for,O
their,O
tax,O
purposes,O
.,O
Maintain,O
filing,O
of,O
Withholding,O
Tax,O
Documents,O
Issue,O
monthly,O
invoices,O
for,O
Interest,O
Charge,O
,,O
Services,O
Charges,O
and,O
other,O
recurring,O
invoices,O
Entering,O
of,O
Payment,O
and,O
Receipt,O
Vouchers,O
and,O
perform,O
Bank,O
clearing,O
on,O
SAP,O
Monthly,O
bank,O
reconciliation,O
Sending,O
and,O
checking,O
of,O
monthly,O
interco,O
confirmation,O
for,O
China,O
companies,O
and,O
to,O
Group,O
Accounts,O
Department,O
for,O
Singapore,O
intercos,O
Payment,O
of,O
invoices,O
via,O
GIRO,O
Assist,O
in,O
implementation,O
of,O
GIRO,O
payment,O
by,O
liaising,O
with,O
Vendors,O
for,O
bank,O
details,O
and,O
contact,O
information,O
Maintenance,O
of,O
AFCE,O
(,O
Authorisation,O
for,O
Capital,O
Expenditure,O
),O
items,O
,,O
for,O
statuses,O
and,O
expenses,O
and,O
reporting,O
to,O
Group,O
Accounts,O
monthly,O
November,O
2015,O
–,O
May,O
2016,O
Bank,O
Executive,O
A,O
with,O
Institutional,O
Banking,O
Group,O
of,O
DBS,O
Handle,O
corporate,O
customer,O
service,O
issues,O
including,O
complaints,O
,,O
restructuring,O
,,O
re,O
-,O
pricing,O
and,O
waiver,O
of,O
fee,O
requests,O
Handle,O
corporate,O
customer,O
service,O
issues,O
escalated,O
from,O
various,O
channels,O
like,O
branches,O
,,O
Customer,O
Centre,O
and,O
T&O,O
departments,O
etc,O
Perform,O
Customer,O
Due,O
Diligence,O
for,O
Account,O
Opening,O
Applications,O
,,O
Fully,O
cash,O
backed,O
Trade,O
/,O
FX,O
/,O
BG,O
applications,O
Perform,O
credit,O
reviews,O
on,O
borrowing,O
corporate,O
customers,O
and,O
also,O
manage,O
corporate,O
customers,O
',O
expectation,O
on,O
line,O
reduction,O
/,O
recall,O
of,O
facilities,O
,,O
this,O
include,O
the,O
working,O
out,O
of,O
acceptable,O
repayment,O
schedules,O
Work,O
with,O
service,O
partners,O
to,O
put,O
in,O
place,O
standard,O
operational,O
procedures,O
to,O
service,O
corporate,O
customers,O
more,O
efficiently,O
Follow,O
up,O
on,O
documentation,O
for,O
change,O
in,O
account,O
mandate,O
and,O
account,O
opening,O
Handle,O
BG,O
applications,O
and,O
facility,O
pack,O
documentation,O
Cross,O
sell,O
bank,O
's,O
products,O
and,O
services,O
June,O
–,O
October,O
,,O
2015,O
Credit,O
Analyst,O
(,O
Part,O
-,O
time,O
),O
with,O
Diners,O
Club,O
Singapore,O
Review,O
of,O
credit,O
applicant,O
’s,O
credit,O
status,O
Tabulation,O
of,O
applicant,O
’s,O
Annual,O
Income,O
Checking,O
and,O
verifying,O
of,O
applicant,O
’s,O
particulars,O
Determine,O
if,O
applicant,O
can,O
have,O
credit,O
based,O
on,O
risk,O
assessment,O
June,O
–,O
August,O
,,O
2014,O
Internship,O
with,O
Ecovis,O
Assurance,O
LLP,O
Assist,O
in,O
performance,O
of,O
audit,O
at,O
client,O
’s,O
office,O
Vouching,O
of,O
documents,O
Assist,O
in,O
preparation,O
of,O
Auditor,O
’s,O
Report,O
Use,O
of,O
audit,O
software,O
,,O
ProSystem,O
fx,O
Communicate,O
with,O
client,O
to,O
better,O
understand,O
our,O
client,O
’s,O
business,O
to,O
better,O
perform,O
the,O
audit,O
August,O
2013,O
–,O
January,O
2014,O
Part,O
-,O
time,O
retail,O
assistant,O
The,O
Cocoa,O
Trees,O
(,O
FNA,O
Group,O
),O
Assisting,O
customers,O
in,O
need,O
Prepared,O
in,O
-,O
store,O
packaging,O
of,O
goods,O
Handled,O
cashiering,O
duties,O
March,O
–,O
May,O
,,O
2013,O
3-months,O
contract,O
Employment,O
&,O
Employability,O
Institute,O
(,O
e2i,O
),O
Handled,O
Accounts,O
Payables,O
using,O
Sage,O
:,O
ACCPAC,O
Checked,O
invoices,O
for,O
correct,O
payment,O
approving,O
authorities,O
Prepared,O
payments,O
through,O
both,O
cheque,O
and,O
Giro,O
methods,O
Filing,O
of,O
company,O
’s,O
archives,O
February,O
–,O
March,O
,,O
2012,O
Internship,O
with,O
Singapore,O
Academy,O
of,O
Law,O
Handled,O
all,O
accounts,O
receivables,O
Involved,O
in,O
improving,O
the,O
filing,O
of,O
company,O
’s,O
archives,O
Prepared,O
cheques,O
for,O
salaries,O
and,O
other,O
payments,O
Prepared,O
invoices,O
and,O
official,O
receipts,O
Education,O
January,O
2017,O
–,O
Current,O
ACCA,O
–,O
Professional,O
Papers,O
Lesson,O
begins,O
in,O
January,O
2017,O
.,O
Have,O
exemptions,O
for,O
all,O
ACCA,O
Foundation,O
papers,O
.,O
September,O
2013,O
–,O
May,O
2015,O
SIM,B-EDUCATION
–,I-EDUCATION
University,I-EDUCATION
of,I-EDUCATION
London,I-EDUCATION
International,O
Programme,O
Bachelors,O
of,O
Science,O
(,O
Honours,O
),O
–,O
Degree,O
in,O
Accounting,O
and,O
Finance,O
Second,O
Class,O
Honours,O
(,O
Lower,O
Division,O
),O
April,O
2010,O
–,O
May,O
2013,O
Ngee,B-EDUCATION
Ann,I-EDUCATION
Polytechnic,I-EDUCATION
Diploma,O
in,O
Accountancy,O
CCA,O
Achievements,O
Entered,O
Management,O
Committee,O
of,O
D3,O
Dance,O
Club,O
External,O
Performance,O
for,O
Jones,O
The,O
Grocer,O
Trainer,O
at,O
National,O
Accounting,O
Quiz,O
January,O
2006,O
–,O
December,O
2009,O
New,B-EDUCATION
Town,I-EDUCATION
Secondary,I-EDUCATION
School,I-EDUCATION
GCE’O,O
’,O
LEVELS,O
CCA,O
Achievements,O
Modern,O
dance,O
Awarded,O
Gold,O
Medal,O
at,O
SYF,O
Central,O
Judging,O
,,O
2009,O
Represented,O
School,O
at,O
SYF,O
Central,O
Judging,O
2007,O
to,O
2009,O
Received,O
Certificate,O
of,O
Commendation,O
,,O
2009,O
Performed,O
in,O
Public,O
Performances,O
staged,O
by,O
School,O
,,O
2006,O
to,O
2007,O
Other,O
Activities,O
Came,O
in,O
First,O
for,O
Chinese,O
Reading,O
Competition,O
,,O
2006,O
Represented,O
School,O
at,O
local,O
competition,O
–,O
Cluster,O
Contest,O
to,O
Design,O
,,O
Construct,O
and,O
Play,O
Musical,O
Instrument,O
,,O
2007,O
